Gene_ID,S191Fg02,S191Fg04,S191Fg06,S191Fg07,S191Fg08,S191Fg10,S191Fg20,S191Fg23,S191Fg25,S191Fg27,S191Fg29,S191Fg42,S201Fg02,S201Fg04,S201Fg06,S201Fg07,S201Fg08,S201Fg10,S201Fg20,S201Fg23,S201Fg25,S201Fg27,S201Fg29,S201Fg42
FAGR_UCONN_01196,4.596575389,4.516079284,4.634251198,5.062764875,4.636824486,4.575475316,4.79339142,4.885725751,4.690751853,4.889848268,5.537291603,4.851902986,3.244812055,3.73596593,3.818748585,3.944311845,3.552947943,2.89206896,3.45646054,3.613858684,2.85060165,3.851826431,3.536839404,3.835229672
FAGR_UCONN_01205,-0.963878562,1.453022997,-1.857971539,-1.857971539,-1.857971539,1.010350534,2.489849692,1.658360406,1.951905028,2.698026589,1.083205078,2.19584333,-1.355093751,-1.857971539,-1.857971539,-1.857971539,-1.857971539,0.132335144,-0.803070878,-0.963440649,-0.009408418,-0.321211248,-0.247444984,-1.857971539
FAGR_UCONN_01227,3.319790247,2.937665676,1.624110579,2.659752332,3.108218094,2.96523434,2.375703353,2.778281829,2.222585768,2.818437452,3.246443602,2.660919827,3.850645968,3.383832914,2.712137375,3.591884445,3.688989172,3.496975047,3.587100213,3.784825399,3.350944245,3.549755299,3.758356921,3.247363101
FAGR_UCONN_01229,0.290560591,-1.857971539,-1.857971539,-0.639063963,-1.857971539,-1.857971539,-1.857971539,-1.054005784,-1.857971539,-0.84092533,-0.633885035,-1.857971539,1.707987626,1.602203714,0.379276008,1.474152336,0.661313886,-0.672590336,0.550821988,-1.857971539,-0.957143192,1.113824023,-1.857971539,0.075176184
FAGR_UCONN_01244,2.787980876,2.378444663,-1.857971539,2.279228601,1.744672056,2.2384172,3.192584347,2.401307051,2.093584303,2.875072563,1.647230915,1.950078542,1.602626415,1.191110608,1.04914824,1.034465433,2.254936153,0.938299974,1.826098354,1.641308471,0.963731343,0.6179988,1.78592427,1.320572416
FAGR_UCONN_01245,0.951255158,2.178975421,2.375043131,2.166046248,2.08060662,0.86491293,2.315054501,2.626314027,2.450415151,2.173826652,-1.119819878,0.685790993,-0.049700131,-0.616491473,-1.857971539,0.150529941,-0.491909425,-0.672590336,0.027188062,-0.203759078,-0.655894535,-0.759785548,-0.699518405,-1.857971539
FAGR_UCONN_01248,4.610627966,3.57460541,4.634251198,3.917395373,3.796509565,4.55190675,4.064120735,3.889142558,3.301172318,3.90321009,4.051833057,3.710445809,5.106197105,4.64340772,4.750677037,4.870921918,4.828837505,4.302054314,5.378357911,5.038218313,4.538551412,4.969392759,5.222127318,4.815539742
FAGR_UCONN_01303,-0.019897817,-1.857971539,-1.857971539,-1.123444452,-0.483590019,-1.857971539,-1.030568862,-0.692441433,-1.857971539,-1.857971539,0.144251536,-1.056198087,-1.355093751,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.347267881,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_01336,-1.857971539,-0.466953672,-0.032789949,-1.857971539,1.744672056,-1.092233709,-1.385750066,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.402089266,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.361533175,-1.857971539
FAGR_UCONN_01343,4.191692436,4.166484274,4.264596282,3.789488209,3.179909164,3.993012483,3.381891276,3.770892239,3.466604168,4.175398311,4.308180842,4.068764189,4.644470946,4.664973204,4.42040703,4.764262068,4.290615618,4.249699356,4.732471804,4.69312258,4.771189251,4.431083563,4.64248616,4.733574082
FAGR_UCONN_01344,3.016262636,4.034781677,4.097257222,2.332655273,3.248205744,0.703152996,3.834928537,3.89580561,4.220331377,3.875717193,-1.119819878,2.684118171,1.757916537,1.716769153,0.752747196,1.628071823,1.853016149,2.241349531,1.942245205,1.746938227,1.904749011,1.586615484,1.877745191,1.851417604
FAGR_UCONN_01353,5.132879469,5.208722527,5.200159146,4.904164889,4.934976888,5.201050886,5.189432557,5.194863407,5.178146189,5.273709367,5.274253672,5.043465146,5.704910766,5.505980683,5.722415462,5.737316822,4.836183161,5.682650858,5.539171994,5.290524065,5.290859687,5.785082087,5.422179168,5.542262506
FAGR_UCONN_01355,5.736657695,5.449418198,5.14400859,5.723421258,5.563291458,5.345131888,5.318625421,5.579168409,5.738017214,5.488594076,5.800805953,6.059762373,4.728260521,5.08322012,5.041863403,5.252618219,5.258708517,5.156305285,5.254633015,5.333550618,5.702249063,5.058380949,5.122414807,5.180658288
FAGR_UCONN_01374,3.016262636,3.274414741,3.120324453,2.926222455,3.248205744,2.178115459,3.032282988,2.979874261,2.340993126,4.057996987,2.05168503,2.31951437,3.500832106,4.82679008,4.51235432,4.313066238,3.87165703,3.987294578,3.355327812,3.926462675,3.984100976,4.699219373,2.570728796,3.974280634
FAGR_UCONN_01383,3.353606358,3.206080513,2.16538109,3.51689303,3.179909164,2.351948328,2.116123496,2.492047364,2.222585768,3.422967527,3.301413285,3.798114059,0.91571321,0.614004687,1.368332721,0.610731943,1.11224301,1.253962632,1.042257858,1.746938227,1.653705562,0.802861819,0.606171827,0.686107554
FAGR_UCONN_01405,5.000396312,4.219444454,3.973838668,4.173106914,4.387118477,3.659786543,4.428568457,4.841543117,4.668276364,4.745424769,4.769452662,4.369936043,4.103292711,3.853324204,3.083122219,4.144697219,4.517734026,3.322089936,3.436793205,3.857381502,3.708596089,3.67353003,3.960881161,3.009369017
FAGR_UCONN_01410,2.455688232,3.019583229,4.550333236,3.15106396,2.684035361,3.000485608,2.954889826,3.741601207,3.301172318,2.929568107,2.604288854,2.588998978,4.309875085,4.399366113,5.245578786,3.224479533,4.202418384,2.723152268,4.976757252,6.091008976,1.75941986,4.705033661,3.770385994,4.024385072
FAGR_UCONN_01415,5.161798942,5.902320313,6.301263053,5.991857518,5.437307089,5.282069471,5.168158651,4.522220099,4.777307918,5.335558881,4.798404632,4.841623343,6.133883083,6.731899569,6.798844797,7.10970612,5.932191515,6.905787164,6.360576941,5.85742625,6.701741173,7.120729264,6.310385328,6.723827541
FAGR_UCONN_01443,6.244490894,6.695961172,7.719560804,7.454100206,6.662806279,7.615820793,6.471322336,5.288981827,6.853629696,6.659644021,6.498129573,7.042261916,7.740120661,8.989832136,8.18013372,9.860762357,7.495509093,8.751149577,8.424652779,7.689568167,9.879298656,9.346541222,8.800219212,9.384497814
FAGR_UCONN_01463,3.175994133,4.413751354,4.634251198,4.364824694,4.227109582,3.545095717,3.336842038,2.156964469,3.872613164,4.423408496,2.969315751,3.338779101,4.765350179,6.109151974,6.286039588,6.153308608,3.88588469,5.622159297,4.154975495,3.119065096,5.02014099,5.217348539,4.483510394,5.219890047
FAGR_UCONN_01467,-1.857971539,-0.078100505,-1.857971539,-1.123444452,-1.857971539,-0.225369233,-1.857971539,-1.537624065,-0.566859729,-0.250325226,-1.119819878,-1.857971539,0.258492639,-0.362679067,2.362829792,1.034465433,-0.491909425,1.181283353,0.027188062,-0.203759078,-0.957143192,0.405917587,-0.699518405,0.582890539
FAGR_UCONN_01476,5.595410607,5.705993723,5.762986765,5.570588032,5.853704623,5.669213787,5.934682322,5.910577241,5.881696774,5.675582619,5.6789544,5.586426789,6.161970278,6.077338152,5.800758125,6.274845685,6.072527359,6.227169028,6.376149776,6.460623089,6.369543066,6.613885854,6.578411144,6.348413307
FAGR_UCONN_01505,8.409825237,8.849659887,8.624287897,7.786385493,8.537262126,6.455856627,9.304622605,8.782021008,9.049962325,8.27128822,4.734924252,7.236212139,6.328182315,5.47782562,5.393604493,6.394106714,7.214713791,6.339978634,6.626715079,7.215466668,6.388204055,6.31633168,6.011665185,5.366946468
FAGR_UCONN_01514,-1.857971539,-1.000931485,-1.857971539,-1.857971539,-0.483590019,-1.857971539,-0.304011684,-0.861926342,0.103404145,-0.250325226,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_01533,-0.963878562,-0.466953672,-1.857971539,-1.857971539,-0.483590019,-1.857971539,-1.857971539,-1.275644369,-0.566859729,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_01545,11.55834956,12.41361505,12.48398261,12.74981006,12.35830245,12.35493438,12.28112464,12.46353684,12.67531946,11.99918722,12.24217334,12.98491691,11.12348056,11.55273145,11.37892109,11.55503115,11.8344364,11.30706653,11.25823296,11.20522809,11.34238753,11.15700976,11.43171479,11.54460114
FAGR_UCONN_01556,-0.019897817,-1.000931485,0.747767443,-1.857971539,0.672524338,0.703152996,-0.745784036,0.383706584,-1.857971539,-0.84092533,1.019057185,0.132246671,-0.442132083,-1.31714749,-1.307690605,-1.395442674,-1.248323652,-1.857971539,-1.236177454,-1.34245824,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_01565,2.182214277,1.769455016,0.747767443,2.166046248,1.023745888,2.853997702,1.61039565,1.807156114,0.559272641,2.3439846,0.366749733,1.084859044,3.850645968,4.569101684,4.303601077,4.169986741,3.070382569,3.451342498,3.200659026,3.772369856,1.75941986,4.236060723,3.434720729,4.173940358
FAGR_UCONN_01570,-1.857971539,1.04709935,-0.032789949,0.012060859,-0.483590019,1.478756183,0.033722703,-0.692441433,-1.857971539,-0.250325226,0.018653339,0.774924577,1.707987626,3.138716412,3.038832674,2.400686384,0.522506902,3.063626653,1.632208845,-0.019214997,2.776986852,0.6179988,0.709748771,2.906250843
FAGR_UCONN_01590,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.232613713,-1.31714749,1.744307139,0.610731943,-1.248323652,-0.425557404,-0.803070878,-1.34245824,-1.338360333,-0.523896544,-1.361533175,-0.715173011
FAGR_UCONN_01591,4.55357723,4.676198453,3.609300543,4.002277916,4.758895053,4.044586949,3.710950407,4.756240433,4.056922888,4.667402662,3.769422658,3.423926168,3.895946996,3.118017049,4.265671523,1.239487856,3.954991465,2.502270991,3.153241369,3.655148886,3.092321961,2.29035382,2.890262773,1.610274321
FAGR_UCONN_01600,2.737646101,2.028813704,1.91998258,1.680769177,1.541938444,0.520938414,2.251743745,2.243092788,2.647124546,2.261412822,2.287782181,2.794824009,1.230623348,1.023153766,0.956952215,0.508702042,1.667813579,1.181283353,1.699775685,1.195408344,1.280226853,1.730383231,2.005369894,1.501271027
FAGR_UCONN_01624,3.733416501,3.799966048,4.036867308,5.542519844,3.796509565,4.782038269,3.722671851,2.915756478,4.021896652,3.982678431,2.934961729,3.100932828,4.899299778,4.700214424,5.987109582,5.843296017,4.34312064,5.415895511,4.505846497,4.300657038,4.764856254,5.456709897,4.175100497,5.22846521
FAGR_UCONN_01632,2.685491493,1.453022997,3.433069867,4.784642588,3.548250597,4.388543099,2.994105313,1.658360406,2.552119885,2.759487879,2.863697627,1.505274394,5.568170032,4.416419571,7.098979663,5.146202448,3.498432633,5.212094732,3.948257965,2.456588453,3.449006208,5.47383897,3.357083257,4.703134198
FAGR_UCONN_01642,4.210268588,3.994833288,3.689949853,3.670035033,4.084954905,4.044586949,4.082431344,3.928666947,3.872613164,3.34491601,3.159850584,4.250693172,5.261378036,5.135649639,4.598790987,4.865772112,5.452786856,4.67722458,5.226272344,5.255154349,4.982429274,4.745090495,5.010232279,5.012104293
FAGR_UCONN_01664,7.478641502,7.088847558,7.212637531,7.254011343,7.45228187,7.288707536,7.194968459,7.769382628,7.584224613,7.088741654,7.777377475,8.006652797,6.830683951,6.790302825,6.729132001,6.703588388,7.282154487,6.857040619,7.079311397,7.206235812,6.668200566,6.848668713,6.804358315,6.633089966
FAGR_UCONN_01667,6.893836929,7.055252166,6.951503448,6.978288117,6.759575235,6.24423292,6.750024971,7.026667512,6.878317832,7.076718544,6.971533767,7.658419583,6.238703713,6.485524719,6.128540245,6.677373948,6.294074724,6.362752367,6.218069066,6.413273916,6.45463391,6.374037525,7.043692594,6.362116388
FAGR_UCONN_01674,3.808489232,3.752840033,4.592902293,4.534028052,4.293257493,4.491243719,4.525438198,4.294090397,4.448490304,4.44227325,4.5141898,4.377071368,5.248337534,4.813977358,5.335288349,4.865772112,4.995566466,5.321823434,5.403906025,5.138680265,5.041256055,5.163468562,5.265268849,5.287105247
FAGR_UCONN_01702,2.455688232,3.170660018,2.998948274,2.960568758,2.352903691,3.568774903,2.151242378,3.029192689,2.093584303,1.758090087,2.952240994,3.118069024,3.613602388,3.973419297,4.303601077,3.982877065,3.257092997,4.425187806,3.723214546,3.759805841,3.11241373,3.972431238,2.822554958,4.209026388
FAGR_UCONN_01724,1.402718258,1.04709935,1.624110579,0.639503845,1.922395211,1.831782553,1.205123103,1.304915189,1.794781771,-0.250325226,0.729460834,1.152952523,0.112610285,0.040747412,0.752747196,0.150529941,0.904325012,1.104747537,-0.200262809,-0.663564227,0.557702936,0.157196173,0.606171827,-0.085588126
FAGR_UCONN_01726,1.402718258,1.94743361,-0.032789949,0.79985497,2.868918468,1.478756183,0.176931302,2.13460429,2.340993126,1.342119973,2.689185441,1.653673346,2.723202186,2.843254704,2.683654777,3.05384186,1.529661402,3.083705023,2.737046627,3.058800326,2.560065662,2.783454313,2.08458323,2.368432428
FAGR_UCONN_01734,6.041616129,6.648471962,6.526598995,6.200240976,6.403055924,6.236861461,6.636882427,6.405596715,6.212018742,6.70330804,6.797231903,6.950774249,7.027987982,6.897428417,6.337224694,7.11730987,7.355556463,6.799018824,7.25102247,7.104327536,6.595120043,7.335546955,7.352568863,7.217253913
FAGR_UCONN_01776,4.316966374,2.979205794,1.91998258,3.15106396,3.248205744,3.806425732,3.908614613,3.979736155,2.093584303,3.032747235,3.47881914,3.555541037,3.378493795,3.097016369,2.683654777,2.118414862,1.964469903,2.344802079,2.918163573,2.547110326,2.233055265,2.518790579,2.426149779,2.8847123
FAGR_UCONN_01791,2.10490124,2.248574868,2.16538109,1.306528949,-0.483590019,2.29629925,2.375703353,3.088560474,2.093584303,2.818437452,3.051783716,2.31951437,0.258492639,0.83303524,0.229693525,0.008218614,0.196988208,-0.030774603,-0.200262809,0.424623615,0.670414112,-0.321211248,-0.455846325,0.075176184
FAGR_UCONN_01807,-1.857971539,0.227885798,-1.857971539,0.252812577,-1.857971539,1.478756183,0.426672624,-1.537624065,-0.566859729,-0.84092533,-1.119819878,-1.056198087,-1.355093751,-1.31714749,1.744307139,3.515022136,-0.491909425,4.440839286,1.996990504,-1.857971539,0.872428263,-1.393005921,-1.857971539,3.421999828
FAGR_UCONN_01810,0.545897565,2.805347325,-1.857971539,-1.857971539,-0.483590019,2.351948328,3.588179809,-1.275644369,0.103404145,1.342119973,-0.856489108,-0.009433924,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.030774603,-0.470408975,-1.857971539,-0.009408418,-1.041929836,-1.857971539,-0.085588126
FAGR_UCONN_01837,5.349466794,5.109331887,5.085583808,5.923854684,5.422604774,5.282069471,5.303094985,5.120012581,5.357424632,5.559425507,5.246508271,5.461089232,4.836785946,4.768214924,5.466471797,5.085475056,4.721866529,5.078396087,4.740515575,4.604555908,5.137536809,4.843259895,4.910491788,5.002136872
FAGR_UCONN_01838,6.739330571,6.98561922,6.884542367,7.722772189,6.839230746,8.007790394,6.252279053,6.785179432,6.843634922,6.903763265,7.312404798,7.227356337,6.330246558,6.246608119,6.674091355,6.726496839,5.694234859,6.70331164,6.107350196,6.159566797,7.410378128,6.099508878,6.314498885,6.334578822
FAGR_UCONN_01844,6.03642031,6.084649186,6.094601166,6.701994625,6.176448123,6.423754615,6.060090923,6.213622129,6.012354233,6.033758416,6.131770273,6.168625646,6.71063034,6.499596006,6.195636015,6.869716643,6.525241592,6.407248916,6.741381511,6.884692054,6.47611442,6.807374856,6.531472268,6.587155182
FAGR_UCONN_01851,0.951255158,1.769455016,3.609300543,2.166046248,1.541938444,0.312337041,1.392893966,1.222504906,1.183942278,2.633829981,2.114429184,2.405772505,2.477148526,3.009816283,4.014413563,2.660651407,3.91392587,2.20514845,2.197296981,3.337719379,1.130640768,3.249089926,2.299055057,3.086865191
FAGR_UCONN_01881,7.028159752,6.877180863,6.37629455,6.734613106,6.403055924,6.539124933,6.069300886,6.250480566,6.212018742,6.576702143,6.154342415,6.842818599,5.889819728,5.876320196,6.200670257,6.42594598,5.77289642,6.229423753,5.900351825,5.743993782,5.92875166,6.226211015,5.433570882,6.141503389
FAGR_UCONN_01906,5.161798942,5.071422046,4.928248299,5.191252874,5.015563911,5.066142165,4.695673714,4.83808774,5.096330495,4.515358202,4.734924252,5.074521534,5.500122297,5.842020572,5.555617048,5.994867841,5.433544323,5.775070115,5.539171994,5.523900357,5.570469877,5.875507836,5.41453441,5.692378553
FAGR_UCONN_01907,-1.857971539,-1.000931485,-1.857971539,-0.639063963,0.207302582,-1.857971539,-1.385750066,-0.692441433,0.103404145,-0.84092533,-1.857971539,-1.056198087,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.248323652,-1.857971539,-1.236177454,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_01925,5.671118495,5.404384864,4.824891654,5.374369695,4.995835227,5.032477657,5.142208826,5.491708416,5.193966932,5.4330907,5.15246333,5.282615435,5.162892224,5.099150002,4.4375665,4.415300539,4.962384581,4.501800533,4.579443055,4.878872137,4.777494568,4.699219373,4.731320938,4.505632009
FAGR_UCONN_01937,6.165778472,6.292537725,5.938301075,5.954001075,5.786396215,6.105415644,5.711694454,5.971770637,5.590432971,5.862259723,5.424196387,6.044158069,6.544542672,6.633239256,6.91059479,6.592631637,5.992606057,7.044142149,6.56010257,6.594004649,5.822992252,6.699381282,6.297973809,6.408134178
FAGR_UCONN_01963,-1.857971539,-1.000931485,0.747767443,-1.123444452,-1.857971539,-1.857971539,-1.030568862,-0.861926342,0.103404145,-0.84092533,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.248323652,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_01971,6.323402663,5.778375057,5.954715443,6.500807212,5.679152284,6.995206101,5.98907576,6.047030275,5.625855402,5.768205278,6.392909576,6.424207991,6.490190479,7.5163036,7.323267172,7.519384527,6.543306521,7.184396377,6.909556052,6.341312159,7.55135328,7.541294304,6.78818006,7.519339708
FAGR_UCONN_01980,5.574054348,4.47311001,4.928248299,5.212785354,4.611120108,3.659786543,4.435707616,5.799483025,4.250903919,4.479278474,4.99045611,4.606876708,2.416263543,3.73596593,4.967022059,3.82201592,4.213742441,4.11960055,4.002779824,4.211202338,4.485618197,3.708682413,3.851893034,3.974280634
FAGR_UCONN_01999,1.26734398,0.480193629,1.624110579,0.944152954,0.672524338,0.520938414,0.426672624,0.835769071,0.905155916,1.342119973,1.083205078,0.261249231,-0.687333665,-1.857971539,-1.857971539,-1.395442674,-0.491909425,-0.97084415,-1.236177454,-0.963440649,-1.857971539,-1.857971539,-0.992881698,-1.369768715
FAGR_UCONN_02028,0.762766567,-1.857971539,-1.857971539,-0.639063963,0.207302582,-0.594649439,-0.304011684,0.383706584,0.559272641,-0.84092533,-1.442192634,-0.777406599,-1.857971539,-0.616491473,-0.599083337,-1.857971539,-1.248323652,-1.857971539,-1.236177454,-1.857971539,-0.957143192,-1.393005921,-1.361533175,-1.857971539
FAGR_UCONN_02047,6.792692512,5.795916878,5.14400859,5.542519844,6.193869251,6.121516057,7.197070622,7.557235463,6.40787383,6.214713431,7.429618397,6.419032032,4.759234409,6.406646459,4.528460178,4.926388743,5.925319915,4.953026369,6.119737748,5.981647417,4.932447626,6.077266236,5.6670327,5.902550763
