Gene_ID,H173Fg01,H173Fg07,H173Fg08,H173Fg09,H173Fg14,H173Fg25,H173Fg28,H173Fg29,H173Fg30,H173Fg32,H173Fg36,H173Fg37,H173Fg42,H173Fg43,H173Fg45,H173Fg46,H183Fg01,H183Fg07,H183Fg08,H183Fg09,H183Fg14,H183Fg25,H183Fg28,H183Fg29,H183Fg30,H183Fg32,H183Fg36,H183Fg37,H183Fg42,H183Fg43,H183Fg45,H183Fg46,S173Fg02,S173Fg03,S173Fg05,S173Fg07,S173Fg10,S173Fg20,S173Fg23,S173Fg25,S173Fg27,S173Fg28,S173Fg29,S173Fg36,S173Fg39,S173Fg42,S173Fg44,S173Fg45,S183Fg02,S183Fg03,S183Fg05,S183Fg07,S183Fg10,S183Fg20,S183Fg23,S183Fg25,S183Fg27,S183Fg28,S183Fg29,S183Fg36,S183Fg39,S183Fg42,S183Fg44,S183Fg45
FAGR_UCONN_30583,5.086503502,5.101309433,5.367061087,4.507123433,4.188156682,4.49421484,3.495546267,7.677758902,5.179703288,5.787629684,4.39456967,6.220489672,5.430136963,4.587585672,4.761725778,4.493611857,5.014012245,5.403824912,6.03503293,5.402176893,6.661719386,6.646394874,4.697326603,8.176296452,6.246841306,7.118024341,5.890654511,7.352151801,7.292009317,7.193522422,5.18769791,6.210042912,4.335004111,3.605417018,4.515593081,4.83337144,4.237471354,5.107255026,3.533804018,4.518481736,3.453861098,1.190358915,4.094210513,4.166127008,4.142755771,3.899702754,4.335137398,5.011921582,3.894358316,3.756715445,4.833611018,4.899476838,3.830879205,4.170668658,4.876803169,5.516913534,4.668100997,3.198107122,4.631031897,4.144160886,4.23422465,4.897625422,5.001716538,4.248531267
FAGR_UCONN_30586,9.637991286,8.743592602,8.975166776,9.920317389,8.983813627,8.689578524,8.847661275,8.054083849,8.097866837,8.909353903,9.278185664,9.087834981,8.730666993,8.908308434,8.848752082,9.316753652,10.08436647,9.10139277,9.402446836,10.66025685,9.961694342,9.674517192,9.976694962,9.111997959,10.19383586,9.54357357,10.20382861,9.31928539,9.179023203,9.42256674,10.16115648,10.07387741,9.230564159,9.211691946,8.412597403,8.960395434,8.691279892,8.73786882,9.381062928,8.504747103,9.445464251,9.224685943,9.070147162,9.048348551,9.19486998,8.613784427,8.576523458,8.6239407,9.449073289,9.805301278,9.488564242,9.545298305,9.349426626,9.778030947,9.116285965,9.231331116,9.301737118,9.381370298,9.109611704,9.928921185,9.655614686,9.919227983,10.12224397,9.959462305
FAGR_UCONN_30590,2.884023058,3.219496161,4.920525369,4.302305228,2.301836342,4.561522889,3.987190235,5.724646233,3.880099641,3.303219525,4.291476149,4.67591077,5.008240251,2.839276852,2.499678018,2.814383093,2.792743551,2.308695528,4.448089304,2.473177215,4.022193549,8.470428034,2.530265108,4.632394178,2.289808756,3.872565196,4.094836889,9.196407631,1.839491003,2.092434727,3.313533575,3.879622934,2.561345667,1.368356743,3.908193998,2.574754421,3.032046283,3.354465222,3.589585492,4.852813672,2.948700912,3.869676422,0.894214532,2.589945159,1.194208029,3.961749943,3.490618278,2.888996641,4.234061662,3.502552774,4.016149254,4.794352662,5.002260274,4.665440425,3.549109138,3.675048738,3.915158662,4.252987206,3.268027778,-2.578935396,3.110026775,3.133341913,1.467939534,3.852498093
FAGR_UCONN_30591,5.127948971,4.03185291,2.451824672,4.197473729,4.09068767,2.80733209,4.160731191,2.372049008,2.802075985,4.372197405,3.529635605,5.03077347,3.765369125,3.870205568,3.022420062,1.865400963,5.890626636,5.060550292,4.762169466,4.692811245,4.381457485,4.279563292,5.649173893,4.954192921,5.250017251,5.059166412,4.437275565,4.801079885,5.371186987,5.53802395,4.821168932,4.89591967,5.159835403,3.938649969,5.53768607,4.525062522,5.048314995,4.675744022,3.38411547,3.998008464,3.202291404,4.002508528,4.620368811,3.82022565,4.4415572,4.7226827,4.031306565,4.10280951,4.559681024,4.308717587,5.037470744,4.66315792,4.39920679,4.675498104,4.81523582,4.404433126,4.764778677,4.380233138,4.864239056,2.883430699,4.134518833,4.057845614,4.803979652,4.851490386
FAGR_UCONN_30594,3.82500788,4.482036616,4.325982423,4.235348945,4.188156682,4.060661269,4.190697368,3.801489598,4.217138593,4.059737535,4.107611902,3.38047923,3.570524947,3.692688201,4.316506614,4.669358161,2.853848069,3.611392218,3.409515409,3.847988147,3.424205092,3.44733611,3.043972869,2.507936623,2.961223304,3.011768285,3.993513832,2.774258921,2.401787155,2.717204473,3.418712986,2.943762439,3.74345827,4.203857464,3.631528222,2.499001731,4.092981615,4.114242955,4.736018212,3.73102721,3.88109627,3.275551318,4.287072558,4.219406123,4.319166594,3.658754155,3.954124211,4.247308494,3.412779761,3.815427251,3.668787712,3.043087752,3.019920591,4.105207798,3.400514594,3.804648568,3.748634505,3.507812502,4.133942419,4.376576296,3.01878055,2.986601377,0.741567295,3.261178552
FAGR_UCONN_30599,7.564572565,7.274076993,7.68695593,7.853349421,7.803845346,7.945791686,7.709658069,7.706352119,7.911831944,7.803192457,7.701495939,6.995308786,8.111644916,7.594087251,7.498240108,7.909156856,7.406158727,6.941713914,7.411186787,7.185570781,7.17426631,7.150813649,7.686590293,7.449978101,7.539655483,7.618886644,7.28038311,7.084794593,7.4244469,7.463456221,6.751974474,6.91403795,6.613238699,6.62719342,6.521434635,6.610120265,7.437173771,7.178418041,7.426858079,7.065860097,7.012465707,7.151846405,6.998370174,7.179175554,7.32135421,7.037276439,6.641321471,7.014400201,6.818768665,6.860440358,6.518844542,6.407763986,6.615741924,6.679681042,6.775770276,6.343495154,5.64990603,6.170505765,7.169716921,5.775312834,6.940956422,7.187489432,6.628271994,6.602393886
FAGR_UCONN_30608,-1.695119954,-2.578935396,-2.578935396,-2.007491796,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-1.408080606,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-1.379237967,-2.578935396,-1.096073972,-1.319980997,-2.578935396,-2.578935396,-2.578935396,-2.578935396,4.601368939,-0.380121223,-2.578935396,-2.578935396,-2.578935396,-2.578935396,4.030713118,-2.578935396,-1.159968928,-1.154170234,-2.578935396,-2.578935396,-1.428961614,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-0.744771195,-2.578935396,-1.594986765,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396
FAGR_UCONN_30612,4.483964281,4.89306091,5.049898434,4.987665091,5.287958436,4.815198173,4.504023961,5.794374245,4.97395648,4.628884962,4.162578378,4.700838879,5.445729792,4.407484059,4.91064653,3.810418081,4.332984466,4.425674492,4.889075038,5.233948854,5.151568427,4.899358857,4.450911236,5.546237019,5.025968709,5.402274772,4.75465229,4.755313388,4.627082508,4.38052168,5.013945473,3.58610552,4.856013965,4.179696624,5.059743474,4.132441787,4.280047965,4.800036408,4.772626545,4.554440699,4.460585922,4.315048164,3.63015232,4.678472762,4.698816619,4.667897388,3.830008868,5.295148906,5.52925854,5.583518739,4.659263584,5.389103759,5.363692664,4.997540993,5.089377936,5.201019485,5.868713884,5.713429713,4.964842463,5.137316718,5.878686286,6.37867644,5.425621685,4.916216384
FAGR_UCONN_30613,6.930363215,6.331809855,6.134470033,6.702678223,6.467447824,6.507092272,6.099357828,5.910882375,6.228679408,5.940511947,6.329003854,5.860074498,6.19490254,5.774407372,6.243511012,6.002098586,6.760144451,6.765957905,6.196216374,7.223198448,7.05471585,6.44374723,7.054089843,6.690553804,6.965702414,6.68799445,7.076856916,6.120812917,6.725581183,7.220535624,7.236761096,6.56992995,6.58008908,6.366234191,6.129938351,6.183861271,5.920483337,5.96236963,6.529775199,5.986629834,6.339125255,6.702402998,6.191371391,6.257135363,5.946528778,5.942407036,6.748063892,6.846054357,7.003075751,7.153788726,6.935775821,7.109302716,6.688118245,6.642991333,7.070937774,6.588142981,6.892552708,6.547904785,7.085078674,6.488611966,6.654041608,6.820586673,7.415634756,6.9519692
FAGR_UCONN_30628,5.455488966,6.381682435,8.446613636,5.578708233,7.675264133,7.762682504,5.819553155,6.583686067,7.77298511,6.272277619,8.101471328,5.987102466,7.246156896,7.181948453,8.597793412,8.789176767,7.067991812,7.425703327,7.084881941,5.323981234,6.38071933,6.870896732,5.251631483,6.225988192,6.488458041,6.33500785,7.947411709,6.104174521,6.763825291,6.257583157,6.956867776,7.929165066,7.011609076,8.352976327,6.861918101,6.165602854,6.235726383,6.554154102,7.95074191,7.74013687,7.743849615,7.671621891,6.907575883,7.548828325,7.19480077,7.426408178,6.93541693,6.687882093,6.989229161,7.006180783,6.578858057,5.945386323,6.77835619,6.688399121,5.595906066,5.4785819,6.187491845,5.725464197,6.936910515,6.927604947,7.129953296,6.60485313,5.290972762,6.883477067
FAGR_UCONN_30648,5.923962171,5.517989586,5.783945486,6.05087998,6.062988624,5.681384728,6.009743828,5.289244959,5.120131743,5.820173446,6.152430753,5.409093005,5.898937439,5.409172169,5.25189845,5.768212787,6.253912192,6.249119728,5.911958395,6.449710556,6.364721596,6.328501145,6.829824122,5.894546135,6.306749286,6.207180729,6.943304023,6.068752445,6.64863804,6.871143749,6.084017434,6.369134263,5.627706039,5.891690057,5.059743474,6.165602854,5.335679003,5.419730631,6.238471811,5.733099333,6.171074044,5.577392728,5.59596647,4.834600536,5.565468482,5.606000231,5.580944039,6.445764316,6.695328675,6.34896734,6.412917179,5.809010763,5.837185451,6.343594308,5.848305632,5.897117014,6.572913852,5.926502692,6.443664261,5.334376285,6.211752311,5.74332421,6.445629927,5.847302511
FAGR_UCONN_30658,3.556731028,5.772047244,6.481934615,5.265993785,5.447386441,7.52128299,5.352595226,6.614185646,6.085846975,4.457423369,6.446251305,4.970548447,5.7972618,6.007409233,6.309886406,6.770256455,3.803025315,3.448414811,3.904890866,4.136898393,3.802275773,2.520212724,3.619143577,5.839185421,3.164863082,4.132849544,3.30772216,2.819437591,3.609079199,2.55473103,3.917551272,4.265679009,4.901921526,5.539686843,4.900130246,4.275519929,4.904810776,4.122202816,5.267547457,3.709924935,4.619430169,4.315048164,4.237631641,4.072708094,4.638673474,5.374692126,5.061188485,5.418317989,5.037403033,5.274986562,4.928926566,4.235316338,4.9176815,3.571002478,4.025733965,3.741303436,4.701051997,4.877522787,3.910000087,4.225864184,4.346370936,3.896924439,4.086769182,5.082121567
FAGR_UCONN_30663,7.640179533,7.85801612,8.058959799,7.578909124,7.474157589,7.583149337,7.455725266,8.152033693,7.235113821,8.078745065,7.203017865,7.152654272,8.504917875,7.265731391,7.404380163,7.253712889,7.949537752,7.81282561,8.096638669,8.020701113,8.173430198,7.893228057,8.252881505,8.292768091,8.546894487,8.337467449,8.046859588,7.682216486,8.934398333,8.946979947,7.535346637,6.767582541,7.592014686,6.605189421,7.405895646,7.431775747,7.156264743,7.567517462,7.794848332,7.351258262,6.917470227,7.633718873,6.929982235,7.133642463,8.15693584,7.562783452,7.166822064,8.356609569,8.327241228,7.948807467,7.407827581,7.678622188,7.534071703,7.635356227,7.559360631,7.430010854,7.66311529,8.031671696,7.780814975,7.673516902,7.6641779,8.935551326,8.744786808,8.0351647
FAGR_UCONN_30666,5.558684112,5.249883441,5.360424442,5.058044279,5.197213549,5.174259268,5.493894361,5.224822485,4.882159909,5.667572421,5.52439947,5.89289535,4.972803892,5.834908694,5.371477784,5.538397851,5.19282943,5.300879253,5.057231974,4.684202623,4.349299273,4.914661905,4.979722206,5.188580558,4.532075211,4.425754394,5.265608657,5.095487648,4.889410298,5.526013061,4.201695548,5.315002751,5.837145599,5.541794627,5.13338204,5.976059875,5.593732712,5.834972598,5.82159104,5.779414781,5.423702798,5.026500654,5.423510405,5.772121927,5.325876213,5.153269314,6.12073811,5.414241275,4.584451853,4.754440262,4.822620966,4.620739746,4.346891339,4.603575857,4.724373759,4.886598629,4.571621189,4.149600012,4.589618339,5.63281403,4.804697244,4.658888439,4.623617968,4.937162101
FAGR_UCONN_30672,5.830221359,5.828625222,6.246686965,5.603055729,6.134021636,5.916393966,5.693364673,6.269217834,6.216540516,6.159801881,6.275980114,5.89289535,6.715854327,5.773262698,6.420322513,5.680387754,5.049272476,5.609416233,5.625882933,5.363608785,5.498035355,5.567632854,5.101174694,5.512068133,5.667535371,5.463811634,5.56657193,5.491802847,5.419902116,5.308688169,5.485782729,5.16165239,5.792144905,5.784515598,7.091731798,6.31113026,5.658246016,6.035843946,5.976076852,6.220962586,5.657550802,6.44664958,5.664381823,6.007410023,6.168361776,6.277340167,5.750308447,6.413451176,6.232265072,5.824907095,5.564988986,5.984145,5.853348488,5.885277213,5.615302463,6.125147495,6.171121981,5.778410577,5.964215706,5.440863959,5.688247626,6.221146617,5.905497373,5.615744122
FAGR_UCONN_30688,4.726819017,5.406768139,4.865342882,4.704561499,4.969403736,4.589835456,4.785061667,5.091472378,4.858919132,4.281618943,4.601020597,4.33739059,5.022174619,4.482243585,5.066448587,4.936280718,5.255815402,5.708793646,5.172151236,6.156439197,5.89326828,5.716946142,5.627900702,5.815365223,5.951459257,5.250905918,6.416223341,5.042488089,5.476268702,5.544533441,6.016501588,5.296701981,5.681340274,4.765631862,5.237238678,4.704400456,4.515318567,5.219103996,5.648556621,5.231618458,4.718838722,5.420025333,5.034329487,5.016185616,5.848158239,4.310690211,5.65597565,5.944583937,5.918302234,6.028882695,5.571568431,6.06997656,5.829035517,5.921646791,5.929965525,6.255551533,6.299311019,5.905499457,5.80867727,6.615297629,5.923398342,6.685229325,6.257255463,5.936687053
FAGR_UCONN_30700,0.661758893,0.081073343,-2.578935396,-1.599261551,-0.825410708,0.201790443,0.452705662,0.72020197,-1.408080606,-2.578935396,-1.84195091,-0.706326492,-0.336308288,-2.246218313,-2.578935396,-2.578935396,0.90011656,0.169618913,-2.578935396,1.116108146,-2.578935396,-1.300275007,-0.259889712,-2.578935396,-0.301606751,-2.578935396,-2.578935396,-1.128051888,-0.641198451,0.403829651,1.435631612,-1.094076361,-0.947583982,-2.578935396,-2.578935396,-2.578935396,-1.888506389,-0.860844258,-0.230670947,0.405159099,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,3.317491803,1.412860112,-2.578935396,1.039184829,0.037256558,0.495782071,1.09173013,-2.578935396,0.146830243,2.609020452,-2.578935396,-2.578935396,-2.098444479,2.160600196,1.948802432,-2.578935396
FAGR_UCONN_30701,6.067813154,5.812091454,6.697373015,5.765029813,6.197825185,5.841838833,6.32688007,6.437847961,6.498882222,6.490184394,6.092357905,5.720772417,6.042582157,6.367412139,6.230388827,6.061247302,6.126263012,6.165873011,6.535349285,5.737857665,6.090972767,5.923948707,5.981238504,6.667824645,6.182206636,5.948904728,5.699596415,6.070310756,6.532339171,6.235625719,5.912287568,6.284369316,5.654772383,6.179855655,5.874768268,6.697437706,6.218913393,6.429792434,6.091661479,6.220962586,6.343924317,6.325074713,6.018145855,6.137669281,6.369866013,6.156520885,5.795258311,7.014400201,5.682439462,5.466270402,5.490562632,5.284296559,5.415413123,5.127779338,5.463043866,5.55425302,4.978753235,5.030860972,5.814081391,4.752402953,5.41836049,5.577425961,5.925116233,5.517178509
FAGR_UCONN_30708,6.378634251,6.729685512,6.987414042,6.357484143,6.190002357,6.870062091,6.798077471,8.033544437,6.823614755,6.891848081,6.468235656,6.623896524,7.171536875,6.269330853,6.922673429,6.44987319,6.678047997,6.78828271,6.761140634,7.256244168,6.661719386,7.456805749,7.003179094,6.99503235,6.331956299,7.045122185,6.314860868,7.514347785,7.008551251,7.017534861,7.075215182,6.42243545,7.005050942,6.76799032,6.548606974,7.170039034,5.854141336,6.646735064,6.220916989,6.428969913,6.247335721,6.622086122,6.357627037,6.575880728,6.568300576,6.627644409,6.77074887,7.578845291,7.726980254,7.888557553,7.128811803,7.621376706,7.529049433,7.331809768,7.499294109,7.236848289,7.458647237,7.371967281,7.035048166,6.293985111,6.855362708,7.723483371,7.542780582,7.185798744
FAGR_UCONN_30727,6.318532367,6.218755172,6.029613077,6.068472805,6.46420831,6.113562624,6.259202227,6.190442573,6.280132078,6.409069298,6.068570142,5.68373885,6.815236858,6.007409233,6.481412957,6.169294643,5.440890197,6.020640248,5.806427347,5.570445833,5.752822345,6.287945,5.802902517,6.114371616,6.017485778,6.026701501,6.316959504,6.09654771,5.843086916,5.842717148,5.476676322,5.361525975,5.593143014,6.073873057,5.831173496,6.407506615,5.890819044,6.279524778,6.433985876,6.445022568,5.993106596,6.667813208,5.984287225,6.1050112,6.488198852,6.010042115,6.239341028,6.801489373,5.858627463,5.456055618,5.823870108,5.784516011,5.898184213,5.616983807,5.629680521,5.911576066,6.106181595,5.560594929,6.170691018,4.513022702,5.889994881,5.299577166,5.902201467,5.593926807
FAGR_UCONN_30730,0.377491424,1.330494683,-2.578935396,-0.701955396,-2.578935396,-0.654386632,-0.380850935,-2.578935396,-1.877851915,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.246218313,-0.788410936,-0.645077914,-1.319980997,-1.222724951,-1.870162578,-0.284032339,-0.67389484,-1.614901102,-1.732539118,0.833422354,-2.578935396,-0.527182901,-2.578935396,-2.578935396,-1.931659155,-2.578935396,-2.578935396,-1.094076361,-2.578935396,-0.978746045,-2.578935396,-2.578935396,-0.260051247,0.288471316,0.995444869,-2.578935396,0.152521948,-2.578935396,-1.492974814,-0.246813128,0.071821024,-2.578935396,-2.578935396,-1.290871899,4.008585955,2.826145373,1.859802235,2.089967507,2.921147179,1.084207823,1.638426036,2.994757187,3.798206001,3.739090244,2.240323381,-2.578935396,0.638230988,1.70430282,2.691409164,1.494068488
FAGR_UCONN_30737,6.261149059,6.128159486,5.198694229,6.652818751,6.36695106,6.357855781,6.207375154,5.171129626,6.050951246,5.928621406,6.39169701,6.954432982,5.852898846,6.857846531,6.313624155,6.999971876,6.034667468,6.187570094,5.750618367,6.368754577,6.396541612,6.041881044,5.922885229,5.919588912,6.062201515,5.892477541,6.137419837,6.206920988,5.633248771,5.733957395,6.379406421,6.610501335,7.208267772,7.279554932,6.283394991,6.632450052,6.886905859,6.721994193,6.609515209,6.297223504,6.508985932,6.806009968,7.281447088,7.149743023,6.796459343,6.337085075,6.765110978,5.259235326,6.291134791,6.705222235,6.089865192,6.241753141,6.043795587,6.330923523,6.237475025,6.137501652,5.868713884,6.735134379,5.981929823,5.691513058,6.538685219,5.686725083,5.848416456,6.250174983
FAGR_UCONN_30743,6.450403134,5.558201955,4.325982423,5.535085641,5.536452995,4.188356364,4.872702619,4.26155277,4.81397142,5.426777652,5.52789268,5.482809434,5.252398945,4.85761212,5.823431053,4.166451877,6.486610862,5.937031154,4.878698738,6.215882025,5.610842684,5.249393028,5.646291408,5.245147169,5.485971389,6.044074111,5.51265922,5.524001698,5.928619909,6.528325199,6.230256337,5.56484264,5.804283001,5.354243924,4.941719365,5.430877929,4.864681676,5.445336726,4.307459168,5.116059812,4.839286138,4.6548753,4.931475358,5.498042425,5.602674368,4.758083551,4.754787106,5.259235326,7.515704873,7.150625174,5.767677482,5.952733335,4.805854346,4.841025653,5.823503849,6.048714888,6.161683696,5.749236125,5.812282266,6.331380911,5.646946118,6.601254849,8.089413611,6.781001221
FAGR_UCONN_30754,5.086503502,4.761467294,4.990964724,4.95965489,4.497959876,5.014251263,4.923554421,4.756806216,5.183865734,4.636214701,5.137645303,4.272357681,5.471349079,4.800324656,5.302932917,4.894216638,4.347221134,4.516253644,4.516613945,4.237411422,4.615775138,3.992816824,4.383273841,4.12586588,4.391596574,4.494766549,4.299728965,4.435618606,4.493869231,4.521377639,4.547331526,4.164350613,4.676164479,4.498957523,4.276503019,4.652900313,4.597194039,4.928150725,4.76052669,4.612449559,4.442801089,4.843794397,4.909092364,4.600289432,3.83857004,4.050087195,4.174289404,4.864340216,4.7541682,4.257877877,4.671565634,4.884188288,3.7754093,4.319193567,4.53875828,5.052357766,4.405632728,3.785812533,4.429839018,4.637672061,3.997846493,4.285657753,4.615590647,5.075839056
FAGR_UCONN_30758,4.474814917,4.286452743,5.176196607,4.640136051,4.784368194,4.8079856,5.187047239,4.879057767,4.17593904,5.074229889,5.217692071,4.650544346,5.258297818,4.515483347,3.809943144,5.190559204,5.368287837,4.758170692,4.594765701,4.894720035,5.170097013,5.103447006,5.305001199,5.20700568,4.870560502,5.168816709,5.282889537,4.755313388,5.289650598,5.428494957,4.315028102,5.026035678,4.118775904,4.29414858,0.936572285,3.826402158,4.600252161,4.236613073,5.142586306,4.082531197,4.331226282,4.789669974,4.469456056,4.922904515,3.83857004,4.686391283,4.240795577,4.559326662,5.037403033,4.797147766,5.190639279,4.889302494,5.329437144,5.247227831,4.860640399,3.605604265,5.057201287,5.078554063,5.361636212,6.175604352,5.347472376,5.120117956,4.693922072,5.12534939
FAGR_UCONN_30760,5.618065613,5.801660793,6.506188094,5.994017293,5.851153048,6.183971625,6.097777189,6.844586873,6.396790489,6.760505567,6.210101881,6.383333482,6.611422009,5.95284369,6.492447517,5.967884408,5.411834711,5.733784331,5.84291379,5.386342531,5.677115515,5.567632854,5.26672504,6.080352326,5.367196384,5.827078242,5.323120605,6.218210765,5.968465737,5.825001877,5.322567456,5.173736424,6.179935096,5.813592132,6.377321372,5.757793238,5.879535772,6.288394777,6.323177957,6.092332498,5.557806079,6.061374034,5.561937814,6.447792058,6.32286312,6.129742837,6.129540803,6.731130241,5.697656726,5.354128433,5.545068678,5.513552357,5.882518457,5.273952256,5.603210308,6.008924423,5.827526927,5.456138141,5.574016739,3.07197973,5.393603413,5.2929007,5.501635624,4.984884304
FAGR_UCONN_30764,2.610907125,3.748785409,3.937422262,3.815230078,5.220440464,3.799710088,2.96814061,2.013733734,3.103943614,3.476562158,4.63381054,3.109717656,2.324464488,3.977470911,3.816982769,4.599564825,3.316254165,3.676673253,4.536552348,4.174263826,4.532301636,4.488294807,3.591437599,3.897877334,3.740823315,4.175513403,4.951206098,4.298747108,4.049751639,4.143819925,3.756327093,5.420184726,4.747047541,5.713366044,4.400995281,3.310267579,3.937238803,3.104204596,3.816920851,3.666771194,4.388092035,2.920087813,4.148722587,3.972818614,4.499066999,5.205494392,4.240795577,2.888996641,5.655416805,6.334542298,4.230876859,4.66315792,5.086718612,4.587686136,3.928291082,5.201019485,4.714024518,4.076315281,4.317638346,5.775312834,3.286653392,5.272683895,5.73813121,5.149481639
FAGR_UCONN_30767,6.410173373,6.004459134,5.615807084,6.295340295,6.359995672,6.707734064,6.233521406,5.9723432,6.454780325,6.185010007,6.637857612,6.501546947,6.219300187,6.431217398,7.28950844,6.634136292,5.687415297,6.001168359,5.775999901,6.004812171,5.824753685,5.565210613,6.04025381,5.728753889,5.75328411,5.411228093,5.935053397,5.146608984,5.939799035,5.786161056,5.709566084,6.020096394,6.139787449,6.258217076,6.407318718,6.386639148,5.441773703,6.607580163,6.379645497,5.769250191,5.882011948,5.874671913,5.842662724,6.08601206,4.718319782,6.04629076,5.901862908,6.519726256,6.545688324,6.060241445,5.703227639,6.184657369,6.108072988,5.811947598,6.539855233,6.161897052,5.96138369,5.021130194,5.717417981,5.602543914,5.802082425,5.847232446,6.141826307,5.465249729
FAGR_UCONN_30780,7.067534613,6.84794764,6.261010775,7.294176197,7.504435843,6.740936507,6.244991577,5.953913355,6.287887499,7.146609827,7.33947814,5.732908657,6.18873811,6.580688631,6.742149001,7.649204979,7.353061815,7.243394102,6.88554409,7.115664594,7.165058496,7.073668138,6.696380518,6.559670421,7.166599357,7.96737473,7.461563293,6.693032905,6.927759855,7.385227531,7.243935215,7.487078542,7.15949322,7.542909187,6.362085514,6.478253721,7.485110224,6.777230023,6.926217265,6.875250651,7.424017183,6.906915893,7.435819822,7.170183176,7.138004687,6.388818592,6.960300782,6.403203074,7.854654928,7.975871087,7.787142155,7.417004364,7.579312329,7.553874477,7.5077517,7.092022457,7.383501455,7.070828524,7.656470658,7.876894668,7.686585302,7.585969963,7.688608699,7.913612474
FAGR_UCONN_30784,2.911408288,3.032334942,2.115887749,2.082157937,2.946646617,3.794853772,3.087627132,3.39611867,3.003903445,2.693437869,2.891430702,2.062464804,2.368760943,2.355093232,3.194455389,3.498823694,2.623706266,3.25810605,2.799661154,2.085695602,3.424205092,6.060918721,2.214603461,2.340013964,2.440039556,2.509968445,2.058498177,6.178303868,1.839491003,1.929569632,2.16695744,2.317451351,2.312147648,2.97941075,2.434881023,3.310267579,2.130592156,3.120190881,2.609504293,3.528978567,2.923274219,3.376924173,0.965363269,2.837218839,2.957356751,3.414406824,2.399987178,4.353315294,4.136931472,3.736601601,3.740610038,4.298190224,5.21734516,3.644525912,3.466080447,4.559382444,4.397614382,3.979142525,3.2145437,3.965408281,4.123611182,3.561373443,2.691409164,3.951899446
FAGR_UCONN_30788,5.580173454,5.869149185,4.964951324,5.350393324,4.88470496,5.484330484,5.613759883,6.733209095,5.303462132,5.298680814,5.142210798,4.990904079,5.950855667,5.719601108,6.416851545,5.674944299,5.625488542,5.99429063,4.881299818,5.625440629,5.170097013,4.899358857,5.91492337,5.606081448,4.89157921,5.866672476,5.304203558,4.153409314,6.063516195,6.169780991,5.146181978,5.676628761,5.961585668,5.093347931,6.331122429,6.842412852,5.176780384,5.703208288,5.44435966,5.36584188,4.886100411,5.146202114,5.609911555,5.621929351,5.628674544,5.634853108,4.985630506,6.35297268,5.037403033,4.31325176,4.908282879,5.158623039,4.49846888,4.639985124,4.613001302,5.17728214,4.795616588,5.106431017,4.964842463,4.90901722,5.043323662,5.203172131,4.678592338,4.720692053
FAGR_UCONN_30794,3.720508934,4.115081379,4.418339199,4.46257732,4.337261467,4.147034548,3.709367415,5.289244959,4.486794376,4.576506821,4.33997468,4.33739059,5.008240251,3.912410498,4.636009022,3.974988366,3.272165223,3.834631357,4.127171875,4.062457935,4.022193549,2.653884809,3.509213432,3.862154306,3.502044334,3.792595924,4.080084692,3.740932035,4.082399444,3.810975059,3.563367665,3.169731966,2.822328798,3.2507963,0.936572285,2.499001731,3.989488783,3.679776996,2.856865464,2.140524455,4.369384732,2.136462377,3.468117131,3.124712657,3.958226826,4.334337477,3.316539683,3.313480412,3.172540561,3.123285539,2.869512582,2.543612093,2.290053824,3.571002478,2.412153262,1.914194556,3.3437517,3.391781403,3.652857871,1.704020776,2.24226795,2.798301689,3.284256858,3.046653412
FAGR_UCONN_30802,6.698508832,5.877119153,6.484988692,6.4004873,6.146201721,6.231469753,5.933815803,6.29454855,5.816391411,5.594198248,5.7859759,5.511272711,5.578963643,5.331976394,5.473014016,5.757379549,6.768984456,6.472708989,6.455563563,6.930167445,6.573996395,6.139545162,6.619100679,6.264615189,6.599609514,7.004285912,6.267901231,5.926299038,6.977426627,7.330719061,6.446240691,5.958566611,5.461375317,5.245936985,4.813172711,5.529360584,5.60747628,5.564044659,5.743825696,5.108016579,5.472727109,5.7760489,4.988096254,5.338628676,5.699076884,5.887518357,5.344347117,6.034972411,7.262985942,6.939556008,6.019423945,5.984145,6.171758207,6.090894304,6.534771043,7.040325678,5.754064165,6.446131345,6.484906995,5.828591773,5.678964204,6.915640472,6.888569728,6.18745622
