sample,ME_antiquewhite4,ME_indianred4,ME_steelblue,ME_navajowhite2,ME_white,ME_lightsteelblue,ME_maroon,ME_brown4,ME_darkturquoise,ME_thistle1,ME_turquoise,ME_plum2,ME_orange,ME_orangered4,ME_bisque4,ME_lavenderblush3,ME_saddlebrown,ME_yellowgreen,ME_skyblue2,ME_lightpink4,ME_darkorange2,ME_mediumpurple2,ME_darkolivegreen,ME_greenyellow,ME_plum,ME_palevioletred3,ME_skyblue1,ME_lightcoral,ME_ivory,ME_skyblue,ME_coral1,ME_lightgreen,ME_darkred,ME_darkseagreen4,ME_mediumorchid,ME_darkslateblue,ME_thistle2,ME_royalblue,ME_lightcyan1,ME_skyblue3,ME_honeydew1,ME_magenta,ME_coral2,ME_darkorange,ME_lightcyan,ME_darkmagenta,ME_lightyellow,ME_mediumpurple3,ME_sienna3,ME_pink,ME_salmon4,ME_paleturquoise,ME_purple,ME_brown,ME_darkgreen,ME_black,ME_yellow,ME_blue,ME_green,ME_floralwhite,ME_cyan,ME_darkgrey,ME_yellow4,ME_violet,ME_midnightblue,ME_tan,ME_lightsteelblue1,ME_orangered3,ME_plum1,ME_grey
S181Fg03,-0.003352670556501101,-0.016622344025355,-0.003822227364606129,0.012326008750378514,-0.0024586764963443887,-0.003302806258878392,0.9792326406465848,0.02353506259668066,0.12825657173568358,0.0224358736650072,0.004427913541689985,0.03472514959402648,0.1107369519565791,0.015491459796406131,-0.009050892863535562,-0.010760373413797063,-0.015177758864284104,-0.006249278724016394,-0.010341672057657047,-0.011629957484532188,-0.023910847569752508,-0.01592525417998124,-0.026723868562158377,-0.019078731455944953,-0.01276844003820831,-0.021174116090343184,-0.019475630443738564,-0.018900834833256906,-0.023599797650713017,-0.015088440636500383,-0.013589289873446639,0.0033720933397834267,-0.013890511816730896,-0.005313341966233797,-0.015013224970308861,-0.0041123926269269265,-0.015699748518564247,-0.019899526227270585,-0.012337524400120975,-0.018514191353212077,-0.0066920897873703495,-0.01548701908433809,-0.017348482696861837,-0.014754457099380527,-0.01637276735582873,-0.013594223948530108,-0.011522415007098837,-0.005779859771298844,-0.01044140613093659,-0.017623477604668387,-0.0203288272829073,-0.016702331839105074,-0.020775735576081016,-0.020320924685244476,-0.021653712906516846,-0.017725561498638902,-0.018307995912845085,-0.024485958260064587,-0.020844602095273054,-0.023309602206349575,-0.01986322005356448,-0.022099096996843835,-0.023191248208011057,-0.020687791410159435,-0.023188367474091507,-0.01876290861674753,-0.018782869698841232,-0.015788402357569016,-0.016842085769760484,-0.010548167669985295
S181Fg04,-0.014280117976724278,-0.014712144123433043,-5.520235839616597e-4,0.9905183992557384,0.004417231351533528,0.007525617012391284,0.039735366639219456,0.028316415929760187,0.14479190508361367,0.013975227121238453,0.007187378874935005,0.04414034478242701,0.09859272097120618,0.031379360643715076,-0.008615331892426874,-0.0021973984560484184,-0.0013283557535321126,-0.011594312738034237,-0.01400327197788433,-0.021411570525256,-0.022927186533753908,-0.015895552888492696,-0.017704210739762787,-0.02094885799816162,0.003792342503428195,-0.021320349680083336,-0.015788582458465254,-0.016613881079954276,-0.01894672789525478,-0.013461362668333665,-0.014277654702152146,-0.01901690730660845,-0.006020114511328286,-0.01708765126259589,0.015519636811755258,-0.009698211401246918,-0.010381481008571909,-0.012076259167515712,-0.016467197925675598,0.0027119642801005663,-0.004992016909452968,-0.017916746021862755,-0.013894771902797724,-0.0195773353508354,-0.012553194629652674,-0.01974139505694963,-0.014099540184433386,-0.012520241092813768,-0.0101485097779944,-0.017913548712100585,-0.023273491362356874,-0.018424856874737786,-0.015088079910589938,-0.020263245060393002,-0.020541394254771663,-0.01799472309378157,-0.018182461666287914,-0.018214894685000312,-0.014162012461373703,-0.017941288947769866,-0.02017199770436788,-0.02164495705771932,-0.014713329386022852,-0.018775476583632135,-0.00771195096187277,-0.014564441934743145,-0.0178340218563273,-0.010769457319341648,-0.01880995468858376,-0.01064296896240797
S181Fg05,-0.018126385639035292,-0.016622344025355,-0.015319086614942334,-0.009716942102453165,-0.010318760239187586,0.010316214127477283,-0.010447781096738357,0.009206237426038617,0.034131021825920836,-0.002024930914010144,-0.015511100163061925,0.016075137470147334,0.044006257831974746,-0.006600945606548188,-0.01249968974190637,-0.015269018428854638,-0.01886742367864385,-0.01958451801801361,-0.013280739077245368,-0.017531626268468447,-0.021500848389688472,-0.01602029831274459,-0.026083169754058555,-0.024179036479615425,-0.016003744562523715,-0.020099692700350932,-0.0197815238919537,-0.018900834833256906,-0.020739543048546253,-0.02201538167942857,-0.019373213857578536,-0.02003558558753658,-0.01870215267643867,-0.015998409294771504,-0.013779574831206717,-0.023507800738340783,-0.02403786575229447,0.002733734598808782,-0.018790303183813126,-0.015529110111662914,-0.01966271140643553,-0.019179989448312635,-0.015432900437084255,-0.024207023436073716,-0.014246453845523884,-0.014781153748897618,-0.022672201265544038,-0.011172439278325055,-0.019865430574680727,-0.021301141650436867,-0.021189261996989707,-0.014950342175827264,-0.018091456878750984,-0.02177627201921302,-0.018890792743727146,-0.021761192433078738,-0.020931682653048116,-0.024132444642980654,-0.021103467068897347,-0.023285884127909353,-0.02295758589912581,-0.022099096996843835,-0.01975519638367684,-0.021523022841473817,-0.025430023265370787,-0.02349225421787357,-0.01861402734768388,-0.01603566190655724,-0.014878947039054272,-0.010548167669985295
S181Fg06,-0.00949518331921496,-0.010657934451574303,-0.009794873106788192,0.005283041877627277,0.016339830061561457,0.023543416672288865,0.0439408268420859,0.06038016595804013,0.855089859040267,0.02896537830553294,0.022351194093489266,0.07608396661219738,0.17013212693401097,0.04543645650750585,-0.016210131409239915,-0.009131100738857405,-0.013925028771028618,-0.0026847360775594763,0.014432907074317321,-0.012245452064102996,-0.019033058620979416,-0.015811337536589063,-0.005596518066992049,-0.015549589467808341,-0.004240649149753476,-0.021573579261742987,-0.014845595398575202,-0.018900834833256906,-0.01391935870948193,-0.005754928742736455,-0.019373213857578536,-0.018937963243443635,0.007485824339853158,-0.013533753303189637,-0.015758894904140022,0.006338791184286279,-0.009759704306312789,-0.01637133369748748,-0.005796177454500414,-0.008397201362533677,-0.009939885979637613,-0.018435991567373262,-0.02037986287014079,0.0022327949867382902,-7.02090545143558e-4,-0.007472052802577875,0.008194724757273151,-0.01282687627023212,-0.011491026058058216,-0.008945060467024375,-0.0048360362662013415,-0.004261711612859838,-0.018504153226225135,-0.019721947436478707,-0.01792539581957486,-0.017445645055732772,-0.01324839032829436,-0.019627513226864797,-0.003046384552971502,-0.010282261756686393,-0.02073852212064513,-0.020601542642717522,0.003974745215884016,-0.01853405060763996,-0.0030660124382004945,-0.014648601376625416,-0.010318534480840203,-0.015788402357569016,-0.010672587578976715,-0.010548167669985295
S181Fg07,-0.018126385639035292,-0.008375062457563068,1.5710616864190451e-4,0.01065909642543525,0.026154045885015704,0.03151620860139658,0.04570416846354797,0.9843829994009355,0.2922634447036233,0.004256875594897953,0.012350075768533437,0.029156969045844968,0.19753394190655862,0.031162575182863934,-0.016210131409239915,-0.01421079480985451,0.004620640284768784,-0.0037062110347524644,-0.014046250847582405,-0.015387852024404399,-0.02199474357047217,-0.01584103882807761,-0.005689137629901923,-0.021597249288800482,-0.016003744562523715,-0.01947898464636104,-0.01926283500150194,-0.018900834833256906,-0.015437045422810798,-0.0137297952228605,-0.010498111700861757,-0.015816132759596497,-0.00876600710556763,-0.01817689323042027,-0.013543305895695896,0.0029348607348565975,-0.0026477988285112226,-0.014223714224351685,-0.018301578137807147,-0.01651810108880741,-0.01631420717214032,-0.014656687144159611,-0.0065611529979129135,-0.010587369860661305,-0.011174666149763327,-0.007702353611924646,-0.013625135115827282,-0.008875182856788982,-0.022669690055700263,-0.00739412522290881,-0.01378084449207142,-0.011543487875187667,-0.014051747537200643,-0.02047436467261141,-0.018869388482102123,-0.017996405017785176,-0.013152614352045788,-0.021392824723465396,-0.015810974364430363,-0.018270841021227814,-0.01222740849724244,-0.012861651608335996,0.010840316968451013,-0.015617006695397508,-0.00940866151587785,-0.007140706073330265,-0.010428996578942291,-0.015541142808580792,-0.0018518378469469148,-0.010548167669985295
S181Fg08,-0.011652983899170037,-0.003319373767833096,-0.002228454072954198,-0.003531908837804574,0.008116850856158753,0.9860644215872136,0.030635808105170553,0.060759341626836286,0.1821868373400932,0.030934712712541595,0.02428166000956405,0.02005581873901352,0.2192061628858445,0.052225055682453635,-0.009859659002597346,-0.006280414341182571,-0.009488330599653034,-0.0015031989078295963,-0.013245170338479469,-0.018388714707232304,-0.02120699233513776,-0.016002477537851462,-0.013116592679648043,-0.021758406506218905,-0.015599331496984292,-0.014566930747536544,-0.01593790621655479,-0.018900834833256906,-0.013872249514214533,-0.01828553390034608,-0.004148779597791786,-0.014175316272100207,-0.01028204055471363,-0.01817689323042027,-1.8212846247353792e-4,-0.006596857357395252,-0.011309440899677413,-0.020846752340331835,-0.009632238866718452,-0.005918009565672146,-0.019163874675029027,-0.014367634047092676,-0.019797504063024142,-0.01781177570296573,-0.013569975348755162,-0.016693691511065447,-0.0163718550236503,-0.013889297768089861,-0.020142688814521772,-0.014787616121370433,-0.020222761084332918,-0.013185754725888734,-0.01340427985787705,-0.013587518014443701,-0.01738191709688373,-0.01688774424601604,-0.013495875369762317,-0.018536725589278543,-0.014831015249656595,-0.023285884127909353,-0.018589320401656045,-0.02191744102119402,-0.021279193097282427,-0.010609456678024988,-0.008160879247619822,0.018350270644644666,-0.016242762475084983,-0.015541142808580792,-0.018240027503698814,-0.010737770254830643
S181Fg10,-0.015968585059080206,0.005284532941775298,-0.005105296394987451,0.0464185908118891,0.9890585717250734,0.039381817534720524,0.05912838439243656,0.021794850222765887,0.15472556924038372,0.007250699255956138,0.023339245400052683,0.03403492529996918,0.2790958270985603,0.06735664619624254,-3.0667936850590946e-4,-0.009150045058125451,-0.012895472254284208,0.002736652185239991,-0.003207605420733613,-0.013284819107844854,-0.016862215053296638,-0.009832219319230721,-0.009458246200365162,-0.01926280645950959,-0.014750316692416545,-0.019567810267288592,-0.0026221310472654973,-0.018900834833256906,-0.015929701882824065,-0.005386224547629804,-0.012500600025008508,-0.010707033260026994,-0.005370808510714207,-0.007551483915708871,0.016176251689916755,0.0025369020778985146,-0.008646848402520651,-0.00903735131308044,-0.005292732717513592,9.394527700812153e-4,0.004453202211690158,-0.008998252807539154,-0.020947149949193868,3.706650189387341e-5,-0.004984885060245973,-0.0037720383597914147,-0.004235714787323374,0.00399478724174584,-0.016126888900968247,-0.00718697009583085,-0.005361897793217897,-0.016498601012866838,-0.006925960844265201,-0.007737303690099977,0.0013324292672995076,-0.007239666980426204,-0.010294489398187532,-0.001943502056227861,0.0051932349010620615,-0.011976386449786727,-0.0022364679408653407,-0.005034440783019773,-0.009745830185487662,-0.016224085411614304,0.06143302642260101,-2.587414492460473e-4,-0.007777449380411768,-0.014799364161616124,-0.012675746529465905,-0.002923446374563986
S181Fg18,-0.018126385639035292,-0.016622344025355,-0.016067696849882098,-0.016065581858903877,-0.014598111365852423,-0.01601884890124746,-0.014521569504933527,-0.011302493408455126,-0.017509447716580993,-0.009858007482203654,-0.01230967218322811,-0.014645580447427416,0.0036058798098912133,0.04156826583238481,-0.016210131409239915,-0.014451310414299548,-0.009747673465559248,-0.016272310934173178,-0.013588652419415998,-0.0018089276234549072,-0.021264675250195306,-0.016002477537851462,-0.027673430137222513,-0.025776298568618912,-0.016003744562523715,-0.014441634796893539,-0.02022041449156673,-0.018900834833256906,-0.023599797650713017,-0.021397157135275863,-0.015684305762456354,-0.022525062908107546,-0.021638917415474045,-0.007414871997481521,-0.02072306743025741,-0.020547985641354596,-0.022416527700080895,-0.022757412241306847,-0.01723892180588027,-0.020083481804853358,-0.01971166470496765,-0.017122031841669043,-0.013916462687185374,-0.025449969679006774,-0.018731852009148887,-0.020728829907849702,-0.025344762848512392,-0.025515956713216357,-0.023621653338836774,-0.024843112107854563,-0.020778110126639496,-0.019369483053313,-0.022402300397728885,-0.02566983797618147,-0.023760000622865905,-0.026708301172295352,-0.025120616074122734,-0.026961144242937794,-0.024922067218175553,-0.023442047176164996,-0.02559410458406146,-0.02155412906989441,-0.025801705270334114,-0.02220843488239518,-0.02697099574653433,-0.02361705595285033,-0.01889389394483283,-0.015046623710604346,-0.022028536876788657,-0.012590869842433546
S181Fg20,-0.018126385639035292,0.018559267964179615,0.06089533184996884,0.005192613851643208,0.022892897581843277,0.021068028995294752,0.031058062743254528,0.02788781394511544,0.07681056690557388,0.04068029604595366,0.9470768672395177,0.06165409139179313,0.16561323726693544,0.4697952000377733,0.001902609402129221,0.010580282070501828,0.026546436140507553,0.01866598080073167,0.001481972469221493,0.016405645692228157,0.0025101463324128,-0.001093132936640904,0.015218147533109728,-0.005064878044252648,-0.016003744562523715,-7.95068227480491e-4,-0.01768859489115838,-0.018900834833256906,0.015519575221473,-2.777640710618749e-4,0.0036270993158086925,-2.263835968379696e-4,0.017630848300881186,-0.002799307280910342,0.004114492938263212,0.043836191877357204,0.013529244510334219,-0.00665413633218515,0.020138112211941145,0.018590182947950284,0.010016543109370876,-0.009791616332093092,0.004442293438006693,0.00784405318183289,0.012586094568136526,-0.008800605287875919,0.007840091211136968,0.002614985877886766,7.475557178312314e-5,0.012461636809158716,0.02312152704427169,0.0030149794563677844,-0.003360439874038083,-0.005825967480308339,-0.002079903566956891,0.00680341505866605,0.011806681788906056,-0.0032962489984266824,0.00429792941660254,0.005331851660216621,-0.0013096804144862707,-0.009082977614687978,0.00783168762146872,-0.005730315290416378,0.015144313247325843,-0.0048930384147047624,-0.009170822796963952,-0.01081366851566526,0.0073483318509023916,-0.011022174132098665
S181Fg23,-0.018126385639035292,0.04421327183833575,-0.0178863885184668,-0.00758576303071084,-0.012417692562604438,0.006763025436326469,-0.01273690404228196,-0.005981283338952877,-0.004470875848436962,-0.011781928901281682,-0.007346761731718864,-0.006254607420194959,0.04145444791192401,0.05322606616419522,-0.013057767761232008,-0.014832819816639916,-0.017915177876926452,-0.016175940218774214,-0.014725804878523291,-0.019915812482915834,-0.010943441956766775,-0.01602029831274459,-0.02698451784534676,-0.025790343495355725,-0.016003744562523715,-0.023525459691427275,-0.014889186297542446,-0.018900834833256906,-0.020541164278050368,-0.022405758180749316,-0.019373213857578536,-0.02117962253230554,-0.02075877131455189,-0.01817689323042027,-0.021226913597446714,-0.018800380380716124,-0.02241065631362057,-0.020863410736934908,-0.01649320172677189,-0.015960509875476762,-0.017385217549780098,-0.018682822476963887,-0.020947149949193868,-0.026703373169054682,-0.019417446382885974,-0.020933230545989757,-0.024417977919819905,-0.020131073052841588,-0.023322038193328884,-0.023687195090062996,-0.02117200955953988,-0.022956512867241194,-0.02188275074170793,-0.02713721960992806,-0.022837051469074294,-0.02582946822880084,-0.022389819231133975,-0.026424413284774875,-0.022830189340362714,-0.01552113850498804,-0.02435342172304554,-0.018575997526857388,-0.025911257964103925,-0.02323592897950378,-0.025482705299289903,-0.02419070770493256,-0.01889389394483283,-0.015788402357569016,-0.0189629830930556,-0.010548167669985295
S181Fg25,-0.018126385639035292,-0.007597123294280661,-0.004523195559048394,-0.009484748769289276,0.007665611673153229,0.0014594561213485528,0.011193101287350168,0.006150213408914013,-0.003342360746914277,0.015111804114145888,0.07354371011505653,-0.009924136076444948,0.03911766162072325,0.1060663626414634,-0.014622513307579275,-0.002026192814729371,-0.005930566085246447,0.01598364180495246,-0.01434675405882086,-0.021763409249836226,-0.013538228780410177,-0.015966835988065205,-0.01309832431499636,-0.020398250053683845,-0.016003744562523715,-0.022170338821165095,-0.018369483948871577,-0.018900834833256906,-0.019185855949510514,-0.016263110256281767,-0.019373213857578536,-0.015172418423027764,-0.006994782582399324,-0.01817689323042027,-0.0035340482564065294,-0.012881882774845891,-0.018043369673928885,-0.006150388502800309,-0.012285046076394374,-0.01457979848855697,-0.019679029172612907,-0.011185861501730603,-0.01296559872018459,-0.019720211031239537,-0.016290467356213433,-0.01038288311625392,-0.01695737829971612,-0.009844745027559667,-0.011312389356007363,-0.021405999167064153,-0.01915291825663925,-0.015970989037919707,-0.00991302977370149,-0.023294056671560124,-0.015539951803201531,-0.021145985522959307,-0.014857935226871085,-0.022010021913249564,-0.01338565397056665,-0.012493184351596381,-0.019493569559626417,-0.021619960340084766,-0.016309832287892432,-0.020733076131837218,-0.01759645780870101,-0.019500610198166526,-0.01674101754495688,-0.009057139970220306,-0.015944768173668224,-0.01174918217120646
S181Fg27,-0.010433850314413263,-0.016622344025355,0.9878701740443544,-0.007226496091051729,-0.0037060844068191262,0.020811269673820878,0.01997044589816104,-0.006191014641115435,0.010605946453241658,0.04253279957258591,0.18197372586051888,0.014624574531293018,0.01370133801235286,0.08470813226869281,-0.006418105392213526,0.0014735346329111218,0.017670894167944446,0.0031191904443387797,-0.0077983767870373364,-0.010688745378110426,-0.01840776961563056,-0.015122440450004267,-0.010600337895917312,-0.008065116526716532,-0.005544274516105493,-0.007341597393680614,-0.0011697957892269164,3.134322495516865e-4,4.4244944256570043e-4,-0.010221848174757022,-0.017875927891106133,-0.016462221156716254,-0.0034101526798566797,-0.007768990513063584,-0.002579140300396348,-0.004195060620307867,-0.016632170156862074,-0.013436212345154866,-0.012838513543135976,-0.004154182435229974,-0.013349851319296458,-0.009142773968868442,-0.016383411031777307,-0.005337210873866546,-0.0010931907164484953,-0.007442153214276442,-4.7881144027389725e-4,-0.002043551293067308,-0.01080436588655005,-0.0049694155380462885,-0.010005464721208623,-0.009055392398689372,-0.007881630657474794,-0.012141765915831083,-0.015700036738858107,-0.00496851128083199,-0.012602013473264706,-0.010522259340360027,-0.00378936535091,-0.0046472238784958314,-0.0071779318445095155,-0.0067592694935823,-0.009459937052913566,-0.012494699889654102,-0.0031169852461311494,-0.012692115590689588,-0.0068608392859150795,-0.013475640421528658,-0.006146233628349215,-0.010548167669985295
S181Fg28,-0.018126385639035292,-0.016622344025355,-0.011377819943789808,-0.004057226714496294,-0.012481371236082173,5.797496606744452e-4,-0.01263515753640287,-0.003693380352766366,-0.0027505243453396907,-0.014753002534590751,-0.015040118096880238,-4.7375608536873783e-4,0.022350679157276662,0.014267405810371229,-0.015125206221497508,-0.014475567129992411,-0.01235334327921901,-0.020605423882773134,-0.014732501036542512,-0.022749594320888352,-0.02124287494959883,-0.016032178829340007,-0.02639085690428034,-0.022922181150231858,-0.01564263200956426,-0.02349633584615133,-0.015830500612353735,-0.018900834833256906,-0.022517465391926672,-0.021325363664694164,-0.019373213857578536,-0.020226111754673908,-0.014291148185406614,-0.01817689323042027,-0.020148379349875047,-0.02135807549372103,-0.020776276037684813,-0.021991130020052072,-0.01499020309887119,-0.011711135848528044,-0.01866503794362252,-0.017773681955677224,-0.020947149949193868,-0.024379796868985663,-0.016549900354952157,-0.02083993148181363,-0.015279721051626066,-0.012044157509612236,-0.021619182426131638,-0.025034511465807003,-0.02158632089266036,-0.022537409357261645,-0.02267562059479826,-0.02309952872332203,-0.021419294714539114,-0.019047024680457894,-0.023007884785523555,-0.025374099125071714,-0.023319872656573846,-0.02333332028478982,-0.024086389440705645,-0.016297845358784705,-0.02582909344377657,-0.02278692954806105,-0.02329616012856306,-0.017993478179467847,-0.014357796853183568,-0.01603566190655724,-0.021371421864850224,-0.010548167669985295
S181Fg29,-0.018126385639035292,0.9297142231766226,-0.009295749432013252,0.00557067981537034,-0.004554969123411892,-0.01143807355170732,0.013046505668669564,0.006881288559003381,-0.008717810049078841,0.002977003689177886,0.02227980760477445,-0.006907373404552001,0.025413487530911324,0.08619153617591714,-0.016210131409239915,-0.003817301025104302,-0.01640638966765374,-0.006628361660672275,-0.013860416337048676,-0.021378295900385227,-0.01972642756456072,-0.015211544324469906,-0.02144896941014075,-0.023600998642739922,-0.006026332093671008,-0.021700226989260708,-0.015805702073340873,-0.018900834833256906,-0.013343008121996819,-0.0028286765981223746,-0.014892483716248616,-0.018681322326320336,-0.018125017343921523,-0.010412554110915666,-0.016992824855785533,-0.020916725020450173,-0.022447437518269837,-0.02163996303625844,-0.01063793316721561,-0.010694302740569213,-0.015899655164592782,-0.016211001774687296,-0.019279413769368748,-0.01999209754347476,-0.0047293815794114714,-0.015227747553443886,-0.01881333695658799,-0.023995636279773174,-0.023589052316739037,-0.019262049884008814,-0.021645430353189072,-0.02000586692469434,-0.021406330616271618,-0.025289513241913454,-0.02239998629237306,-0.02276517003825197,-0.02311382606611999,-0.02463587898494074,-0.02131973393405554,-0.01893424356605298,-0.021054772123218195,-0.020375104090236473,-0.01880320347789424,-0.019352844688186942,-0.023561862898543628,-0.018988660830409138,-0.018515835870173743,-0.01603566190655724,-0.01871625827572145,-0.01064296896240797
S181Fg36,-0.018126385639035292,-0.004640268276563314,-2.343463912106839e-4,0.00990856652781151,0.004385519690564454,-0.00978859398743983,0.011182084787113904,0.0061653044593515454,0.06762884274295106,0.012683664114991935,0.033693354163490535,0.0318245046559764,0.4516729399014324,0.2293775381799985,-0.015137746204659738,-0.008741427460946074,-0.011523848531317198,-3.179183429418808e-5,-0.014725804878523291,-0.017085907952326382,-0.01773064437981954,-0.01602029831274459,-0.01702560592799117,-0.019550919453440743,-0.014942476056814034,-0.02227441564441489,-0.010396603861511027,-0.016613881079954276,-0.011352190066638068,-0.01218763993207585,-0.019373213857578536,-0.021501441453046822,-0.014737717245642871,-0.014483207412718344,-0.012976453174766587,-0.009126872266249891,-0.013744087288016352,-0.011674581726816988,-0.012254997873781193,-0.015637642412894472,-0.01959744034172604,-0.009871257435558002,-0.01645396018204074,-0.017191317657688592,-0.01636585485894498,-0.016829193774066945,-0.012925635611477745,-0.012167099155334734,-0.022052619626934174,-0.015565487544833567,-0.017079465210350774,-0.018043336785814754,-0.021073013689744666,-0.022910185530496736,-0.01890021876618057,-0.019649149444973132,-0.02003411552908037,-0.0243590902442848,-0.019015272943481036,-0.020138703084156252,-0.02160306635873157,-0.015599631529355798,-0.017901951708276288,-0.02013407911080295,-0.018598600210306217,-0.020829583439737502,-0.017251536675885623,-0.007321993768940409,-0.01139692357771934,0.001096233250860997
S181Fg39,-0.018126385639035292,-0.016622344025355,-0.0060580072403942095,-0.013169493975678426,-0.014592038671976273,-0.001204067342402842,-0.017702208591015484,-0.0077039109555637085,-0.024033640778610265,-0.021843777054450616,-0.0015787442104722316,-0.0096632456599313,-0.024031761261878216,-0.02259763671450094,-0.016210131409239915,-0.012825066441037593,-0.014823132513229035,-0.018684392932668853,0.0044709681097241044,-0.022116022328309105,-0.023370424873605102,-0.016032178829340007,-0.023900825926762567,-0.024461374825105606,0.030107485896343097,-0.024177884731658925,-0.01011938227447106,-0.018900834833256906,-0.022484120573092167,-0.020391722775726415,-0.0018210931654212984,-0.016435041755361,-0.020804155516110607,-0.011241152490979449,-0.01940274589828131,-0.020253282092679875,-0.02328655898526373,-0.011765505379501282,-0.015012576913076467,-0.011783468212332233,-0.015991338716891693,-0.01830860979916573,-0.019713499090744033,-0.025232183965217495,-0.0180770164030657,-0.021178240294145285,-0.02277964625099883,-0.019702286876606585,-0.016212579568033583,-0.02141677836593684,-0.0036244886385241363,-0.02081502621211126,-0.01745545824718989,-0.024120986802234342,-0.022354809437914534,-0.024795817394506627,-0.024272064046948698,-0.025133818692557364,-0.023336252767654084,-0.020831960644476583,-0.01989657193764577,-0.007096304363524405,-0.025883869790661478,-0.020967247909296594,-0.025284876279637887,-0.022678757363700727,-0.01889389394483283,-0.01603566190655724,-0.022382859152570128,-0.010548167669985295
S181Fg42,-0.010433850314413263,0.024887259995552708,0.01247779944302346,0.015977411159519464,0.005584988219244316,0.01943226242169116,0.05416019830479835,-8.973058417203934e-4,0.13517587115025265,0.011396948761868001,0.07321040461491372,0.9771724829361637,0.6026493942952345,0.375374285545792,-0.001548582435037324,-0.012804374049929823,-0.004649762473132502,-0.008557062963095517,-0.012830550780011139,-0.009419093210029159,-0.01657516723900684,-0.0159608957297675,0.004625259277275282,-0.023168835860793206,-0.016003744562523715,-0.022406111230624644,-0.017602997685163446,-0.018900834833256906,-0.015595588278987231,-0.014020856978765872,-0.012169615243152899,-0.007391694017013323,-0.013834379719541396,-0.0097364414148751,0.09162690198121519,-0.0063027513657346575,-0.008942913417205527,-0.013137294776290366,-0.01324945506002238,-0.010058537899250835,-0.013287636817393525,-0.013289759222557497,-0.013136526848692218,-0.014014167764295378,-0.007688491624835544,-0.018101557660333823,-0.011666967912882877,-0.007825315840913966,-0.013042338400933936,-0.01067402346024279,0.002257354220614907,-0.008582674123941736,-0.00896563802171211,-0.017076231622825285,-0.013877762041935367,-0.010669362976500368,-0.007584238379720261,-0.0166527242029554,-0.013782336520806512,-0.016473222633666934,-0.0210981391315773,-0.009953768622361147,-0.014342058316765419,-0.015953130542273715,-0.01081036813106342,-0.01848173656283003,-0.018876808682573916,-0.015788402357569016,-0.012852946106437224,-0.010548167669985295
S181Fg44,-6.685081313253521e-4,-0.008375062457563068,0.01726514619258753,-0.005074388204852348,0.01406268182629897,0.010266532939699285,0.01351495105657579,0.011816035288806167,0.06080759279848234,0.9837889643784042,0.08053240471350674,0.041823980117876816,0.26586826258402035,0.44718897414264425,-0.016210131409239915,0.0025494542134797994,-0.009914882722817916,-0.0011459178676011454,-0.011706790636942287,-0.013175341838566067,-0.015801456886188565,-0.00792450452925079,-0.010837221237703008,-0.019882496220944554,-0.014154881285146456,-0.020028818501470296,-0.012172071065829121,-0.014326927326651652,-0.017905568140687406,-0.019834337409203758,-0.019373213857578536,-0.016559855325818836,-0.0021556229649491773,-0.014373885141393483,0.022760489193639797,9.476782813168215e-4,0.0015265127711643494,-0.013363006695278621,-0.01025675077739004,3.31326750178678e-4,-0.018794405284764594,-0.018729751725200965,-0.011201815700958248,-0.009496313928792313,-0.010496420208864323,-0.009072528717254011,-0.003335547749772387,-0.0067880041800601,-0.018821180735948406,-0.014789119389470055,-0.01975140969752667,-0.012803444997777275,-0.0113164711696887,-0.021679079022836816,-0.017603341060213593,-0.01508977975737055,-0.012007231288959119,-0.018374193640387247,-0.017395258649332043,-0.021268269720238875,-0.011714966045041953,-0.020924730506848347,-0.019012562720815744,-0.02156765397167471,-0.01646358538344148,-0.011382191666343387,-0.012607427151486227,-0.015541142808580792,-0.009711874804479808,-0.010737770254830643
S181Fg45,-0.018126385639035292,-0.008792154267521774,-0.017782726852001836,-0.013752006840533515,-0.016112281285721484,-0.015211600496150746,-0.015305798417534322,-0.011947542120012224,-0.026151378315099456,-0.020838027348832784,-0.01870058814232064,-0.01846585347911819,-0.020052682314324548,-0.015957517746720974,-0.011911852944575706,-0.01499748305189546,-0.01870624307076142,-0.019056922311244635,-0.014725804878523291,-0.022749594320888352,-0.023029340167503257,-0.016032178829340007,-0.02854175243948234,-0.027222194810593393,-0.016003744562523715,-0.022267273626711492,-0.02022041449156673,-0.018900834833256906,-0.022713135216306937,-0.02285908452037926,-0.019373213857578536,-0.02232257532962668,-0.022382577165097166,-0.01666600469079165,-0.020107700308478728,-0.022617842909096415,-0.025159822554546792,-0.02274636197214561,-0.020502518804285556,-0.018635050323549594,-0.017939808637264416,-0.01892840134182691,-0.020947149949193868,-0.02665194743270244,-0.021587384844996935,-0.02099648079706274,-0.0253435966628151,-0.025191017553039336,-0.02213843939010919,-0.024673672129129513,-0.023596915136230225,-0.02323436972734495,-0.02215620369138331,-0.025656096258680407,-0.023760000622865905,-0.026286483817477963,-0.025447256193031984,-0.027947925453268803,-0.024110546290679866,-0.012073994291838976,-0.02615393353165793,-0.022099096996843835,-0.02472911283934968,-0.022966529320638144,-0.027568934406727474,-0.023407832376190298,-0.01889389394483283,-0.01603566190655724,-0.02178409288673645,-0.01193007409711548
