sample,ME_coral2,ME_darkturquoise,ME_antiquewhite2,ME_antiquewhite4,ME_skyblue2,ME_lavenderblush3,ME_skyblue4,ME_darkolivegreen,ME_yellow3,ME_lightcyan1,ME_blue,ME_blue2,ME_plum,ME_brown,ME_darkgreen,ME_lightpink4,ME_coral1,ME_thistle,ME_darkseagreen4,ME_darkmagenta,ME_indianred4,ME_pink4,ME_yellow4,ME_darkseagreen3,ME_lightsteelblue,ME_mediumpurple4,ME_darkviolet,ME_lightpink3,ME_skyblue1,ME_brown2,ME_darkorange2,ME_mediumpurple3,ME_darkgrey,ME_darkred,ME_white,ME_lavenderblush2,ME_yellowgreen,ME_mediumorchid,ME_maroon,ME_orange,ME_lightyellow,ME_violet,ME_navajowhite1,ME_orangered3,ME_firebrick4,ME_plum2,ME_palevioletred2,ME_thistle2,ME_lightcoral,ME_royalblue,ME_plum3,ME_skyblue,ME_darkolivegreen4,ME_honeydew1,ME_palevioletred3,ME_sienna4,ME_mediumpurple2,ME_tan,ME_coral3,ME_cyan,ME_darkorange,ME_skyblue3,ME_brown4,ME_darkslateblue,ME_ivory,ME_thistle3,ME_coral,ME_turquoise,ME_salmon2,ME_navajowhite2,ME_purple,ME_greenyellow,ME_red,ME_salmon4,ME_green,ME_salmon,ME_midnightblue,ME_orangered4,ME_floralwhite,ME_black,ME_magenta,ME_sienna3,ME_lightcyan,ME_paleturquoise,ME_steelblue,ME_lightgreen,ME_bisque4,ME_saddlebrown,ME_plum1,ME_lightsteelblue1,ME_pink,ME_honeydew,ME_magenta4,ME_thistle1,ME_grey
S193Fg29,-0.008294102329014086,-0.005148345436298466,-0.007527951466564416,-0.00936520016461692,-0.01108686619256479,-0.0131521540840464,-0.0070468466113491205,-0.006218186793661491,-0.008925427142873369,-0.0058977016806325165,-0.007879006035493482,-0.005659865735098794,0.004574061451812845,-0.008624521277688296,-0.014866160860196004,0.010874981717268053,-0.004642571141067845,-0.0019795647240559064,-0.0019790128881206188,-0.00879162502006021,-0.009726479891436577,3.265668979121463e-4,-0.005507028098535188,0.005610987828925317,-0.005834531407433138,6.933358334018327e-4,-8.520550008837823e-4,-0.002163256371214625,-0.005881258814204096,8.540054292432785e-4,-0.00436065795127985,-0.0017709070225783111,0.01075298548269782,0.01650510601553364,0.013383296595464304,0.004846943942260882,0.003864691890185301,0.0013636150286988576,0.0019407883909122287,0.007888930120194697,0.003914991520751761,-0.002336064434881988,0.013715338012503448,0.9900520072281622,0.042741921648747926,0.03574026998097977,-0.001402506503693804,-0.008236944170203573,-0.00284567248014095,-0.0028510557444602225,0.01932254466724432,0.004660485344050657,-0.006505489632909435,-0.008096885603580942,-0.002269252628849274,0.00463288723209508,-0.005021632614167107,-0.0026523165553954666,-0.007812388591413623,-0.005656585852871415,0.0029646263232344077,0.004077621828115952,-0.011063171318678589,-3.4145481254842344e-4,-0.005887530281278001,-0.006710839799834762,0.019003603439459938,0.005357744979424966,-0.0016264022810209286,0.005696438790176473,-0.004411419872348092,-0.0025176284568387717,-0.003313066382469874,-0.0037675059996100124,0.002053117353302721,-0.005788459805709013,-0.003641394125123987,0.0034297979445554027,0.0026613352891660703,0.002526314765305197,0.0033034259679215116,-6.114816546970015e-4,4.828716523609134e-4,0.016392611078315765,0.01243081053978439,0.0016145422343583815,-0.0018256556612446047,-0.006721961466933723,0.0026617965804107127,0.005896913864657012,5.603861874566942e-4,-0.006992485348771677,-0.00576771225668573,0.01028980789657943,-0.003529665884621803
S193Fg36,-0.007440430698190378,-0.007229508168902656,-0.0074108875939923905,-0.0073492802372263554,-0.012147055056014244,-0.0094030560081839,-0.012971869475450322,0.0032520128113424558,-0.010783189620058432,-0.003959578121096808,-0.013684312745073592,-0.0062006803295615144,-0.007439193262655602,-0.011212296552845634,-0.017315816684690184,-0.009885836511887269,-0.011901936155231968,-0.009620160582970548,-0.011011276739939523,-0.011132377629157733,-0.009726479891436577,-0.005944314850448577,-0.009945054308982267,-0.008171444556153956,-0.0030221098962273612,-0.007182637614747755,-0.010894828624061013,-0.0034896734960246385,0.00289221368012711,-0.008624710749697426,-0.005359093911133274,-0.008631535367676151,-0.010081629475459921,-0.0063014331702423805,-0.004078548778683812,-0.00537256048922175,-0.004489083928830944,-0.001090292246665676,-0.009910403964273694,-0.00771244776128934,-0.01042432004623812,-0.00943082987499046,0.005911947779499976,-0.007106910462691736,-0.0017053078065672538,-0.0059642280159174854,-0.006718606853569154,-0.010692251989141715,-0.014014227077363248,-0.006797756193684378,-0.011642351817823263,-0.004966053825182812,-0.011114916260558924,-0.009975153191841899,-0.01223312204178607,-0.010548231205255248,-0.011627955186449988,-0.010605957859891692,0.016905660816710518,-0.008870751747255089,-0.009297661735548938,-0.009768554337173068,-0.006681075780421892,-0.011759919075309334,-0.013315740579333839,-0.008748574632233915,-0.004320577207175587,-0.010332148307194417,-0.009861695279865459,-0.010362997821930465,-0.012131140761790359,-0.010285732149968342,-0.00870229030032279,-0.01246782872916911,-0.01191465493226146,-0.010502641431369144,-0.011721780120812332,-0.008033324346730255,-0.01034813960445498,-0.011000435392033756,-0.008624884270038163,-0.010340890692449109,-0.013981288790922364,-0.010474661679269538,-0.0030388150514952207,-0.010422359029116424,-0.009374411571352357,-0.010239794258632952,-0.006881306211573517,-0.010969320894416261,-0.01013225862731095,-0.0022917940861588763,-0.009782217775650876,-0.004939768162606121,-0.0034509065727531627
S193Fg39,-0.010051060384283217,0.0036575559810804945,-0.0045869546423153405,-0.005280359501400301,-0.011376958347022105,-0.009897126857865753,-0.012971869475450322,-0.004142539679307647,-0.006167498504989084,-0.006994020532799744,-0.007311810816355697,2.882882648914188e-4,-0.007439193262655602,-0.008485603474440436,-0.015707367788240067,-0.009233955123545419,0.007702480904690727,-0.009477247909354551,-0.0084858371879978,5.732931719802454e-4,0.0033703774347794715,-0.0038770541284842397,0.001843909439918192,-0.008171444556153956,-0.007976363335801267,-0.007182637614747755,-0.0021102840440054165,-0.006805716308049674,-0.005881258814204096,0.0026207313292575247,0.012890089509651105,0.03321928423871226,0.04938658889006745,0.034413875657365436,0.9693014127191963,0.08238573244261124,0.04895491175231852,-0.004545268616221991,-0.0035426755419449333,0.014558559758636588,0.0013811319367441287,0.02726364016079914,0.02304329920358435,-0.0036261618535914602,0.013926322558683675,0.01482440013561643,0.004371139899078666,0.00760465780255817,-0.009488000082977578,0.004370775322935668,0.0048514021863523705,0.003528008879465183,-0.007958556659244137,-0.005203038854158731,0.011931559403426524,-0.007904448360848451,0.004629521942147391,0.006028326642367888,-0.007264664742786863,0.006655196406169776,0.014234756222629525,0.010887725627974278,0.014031763846718016,0.012704918983336968,0.0020154942995216896,0.008523718910439773,0.015485555525574051,0.02304446633029234,0.009541417791559842,0.0033627974548236152,0.009392464557022844,0.0063783438583180484,0.010297624249887864,0.013975168372243572,0.005922307360633341,0.011184842148829822,0.008491960425296319,0.004742028000172979,0.0033975852022474235,0.0246681364364596,-0.0055887551027441204,0.011383443560490565,-0.0013847356119570185,-3.0630049058301217e-4,0.011897205392796838,0.003772457906012573,-0.007903288889925099,-4.915649360331048e-4,0.01412839304474118,-9.949500728979126e-4,0.011876599459725884,0.010013477920815715,-0.009782217775650876,2.9930265990013577e-4,-0.004607732354856601
S193Fg42,0.014212250329610106,-0.007211549387315606,-0.00841633484978362,-0.006169916372041795,-0.011073543208566667,-0.013157715697279729,-0.005358342232342735,-0.0023931397764382772,-0.008468361777366271,-0.008912251502622268,-0.01366765916128561,-0.0076285673508271114,-0.003149912156109226,-0.011026935239746155,-0.017301405381515214,-0.009809144583847051,-0.011015267172007886,0.029512764593275724,-0.011053655759909992,-0.010578441227917294,-0.009726479891436577,-0.008153931666163563,-0.009179292947811156,-0.008171444556153956,-0.007976363335801267,-0.007182637614747755,-0.010894828624061013,-0.006805716308049674,-0.005881258814204096,-0.008624710749697426,-0.004318519287891122,-0.008078572835759567,-0.005586896969864712,0.006730304536207605,-0.009244036381710745,-0.01199402326747635,-0.0042992987333035,-0.010249946706436443,-0.008239359352587152,-0.002226016806295956,-9.438828189525565e-4,0.0020463562538749498,-0.008644914617656381,-0.007106910462691736,0.0026154270604376658,-0.00820132096609118,-0.006718606853569154,-0.010237518139227485,-0.011992959746377934,-0.00938924717502872,-0.011150395404571039,-0.010926050443827712,-0.011379394869693894,-0.0025781809025082853,-0.009162298677809298,-0.00693253792338996,-0.009873593043184024,-0.006714189196519627,0.003471006728172906,-0.007914401527848603,-0.005409055155413981,-0.011803892402765654,-0.0051070670572475494,-0.008577112209140925,-0.0118373554029055,-0.008748574632233915,0.0063165459386616,-0.006944806630250976,-0.00888894332620628,-0.00795984642678993,-0.007696270101161428,-0.007833562319654588,-0.009933929441901307,-0.006189567129061922,-0.009182279377897435,-0.008096786171781613,-0.012221790079691933,-0.009468403228190161,-0.008531156400388793,0.0027231075437611353,-0.005402719236129426,0.0020544205500466397,-0.010497034039269406,-0.010825649485456314,-0.006255464646155519,-0.01222052403283552,-0.01112618355507223,-0.013026736880734887,-0.006494727012776995,-0.008865402054726202,-0.009287217703873337,-0.006507782259881738,-0.005180464993020055,-0.0016417053079173436,-0.00386061991043806
S193Fg44,-0.006562912438979369,-0.00839170624590004,-0.00841633484978362,-0.003933284142088819,-0.010758728132371873,-0.013149373277429734,-0.006813205550545981,0.001086556502800303,1.5639242245757225e-4,-0.003901329867284937,-0.012929450964176976,-0.00944512688157669,-0.006996648116767806,-0.010452820085639705,-0.01686551163894298,-0.00919560915952531,6.735789318766909e-4,0.001496388134831756,-0.007887925859323519,-0.009847408594700966,-0.009685749404161661,-0.003064262625057484,0.02277477690965462,-0.008171444556153956,0.009166109673591468,0.022997671036572714,0.02347415386422489,0.0736468498455449,-0.005881258814204096,-3.8561976383738474e-5,-0.003633224305351639,-4.245691269058778e-4,-0.006006000708265357,0.004331511516240439,0.00045627978981571503,-0.0018264596250002964,0.002522614959520472,-0.001090292246665676,-0.009910403964273694,-0.0026178459976811327,6.761501105841612e-4,-0.009297212161017379,0.0057856073015703545,-0.006809345625271058,-0.006908121054147719,-0.005301368209310654,0.0014848089076700895,-0.010230086498095446,-0.010059094053678469,0.0015356827126828908,-0.0022622638475542477,-0.00505402687897775,-0.0068737735958510635,-0.00294171406388205,-0.009521283270718064,-0.007818970786285217,-0.011627955186449988,-0.008337410995769257,-0.007698615525208069,-0.006428420084305832,-0.002386277989341239,-0.006481125914617819,0.004901540619091403,-0.008777060487094885,-0.009949192054266722,-0.008748574632233915,-0.004320577207175587,-7.6978570036812e-4,-0.007853105041998803,-0.006529645751095978,-0.0070932664179395016,-0.0021271426962079076,-0.0025420807303603845,-0.011897739785347564,0.001096942689704349,-0.005468420559316113,-0.006746751499580598,-0.006762734195115387,0.010175244900626183,0.0020830667302276797,-0.007379602738798989,0.001108543783862232,-0.006890530204767694,-6.393918208504597e-5,-0.004108473703995576,0.0021952197512287845,-0.005464750139308292,-0.009126278421217769,-0.004313288816977295,-0.0031984786630161258,-0.004862991299826767,-0.0022917940861588763,0.009884533796412995,-0.005764986127319513,-0.0052238680114196495
S193Fg45,-0.009110649642967126,-0.0016870774500677796,-0.00841633484978362,0.014532451786813736,-0.011954530878766209,-0.013076747845198229,-0.012971869475450322,2.3236321975540644e-4,0.004612673096987897,-0.00415806770100974,-0.012516991254290328,-0.008932280196228186,-0.0012354575630751448,-0.010425313117762576,-0.01711369107844433,-5.266266313929325e-4,-0.003891466007703299,-0.009524885467226551,-0.007823000131518805,-0.010663436467633665,0.012556038781610608,0.0054233266263485295,0.01657675407509185,0.016456419426127647,-0.0024432646323382917,0.006029635242480063,0.0056385241793145136,0.024712499140992425,-0.005881258814204096,0.013509447738083486,-0.006819687670308577,-0.00527117546916188,-0.002467227312514175,0.0158820909382381,0.0029931600972742376,0.009704851135165112,0.007840596954239758,-0.011915839582550788,-0.009910403964273694,0.004109287614933531,0.0256875322415278,-0.009143159807167489,-0.011387969276013874,-0.005916651113009025,0.00606071597970518,-9.701346586554955e-5,-0.006718606853569154,0.01983451985058358,-0.007527370539861026,-0.008864004296500517,-0.011095670293571813,-0.008309011094202057,-0.005163669652771592,-0.005133407436730746,-0.004642669379376148,-0.00966078663061697,-0.005215212944804234,-0.0030803082494377325,-0.0013062975960788593,-0.0015596408061958672,1.1935923162720409e-4,-0.0071411517296766135,-0.00347734937589983,-0.005340112020324556,-0.007600024119022371,-0.008748574632233915,-0.007552743183811804,-0.0013787041691278265,-0.004791971471823852,-0.0013015596913486863,-0.008581566728600266,-0.0026861895216284725,5.220991597806629e-4,-0.001867732328014625,5.198331240622037e-4,-0.006342391228072138,-0.0051108212666540875,-0.01017159228941007,-0.006131299606914525,0.004165001395202654,-0.0077590146112353955,0.00692485853267394,-0.008491052418549421,-0.003090867683524981,0.0027903948540621863,-8.166293800821942e-4,0.001016186989483606,-0.007660652892819726,0.007508100221191309,0.0014985678519918945,-0.004536535800461845,-0.00126759892457329,0.00750609584324783,-0.0016712957443905502,-0.005431033920888441
S201Fg02,0.003061386928888045,-0.0034265197815503785,0.0014285898615300525,-0.0029788923541260006,0.17094293066831462,0.037961269043177405,0.033993128992137994,-0.005788684513840227,0.005533585683837422,-0.004546790990732039,0.0032066775669955553,-6.812504012425491e-5,-7.188754919680787e-4,0.006190549478507687,-0.005415162091209255,-0.008435517988719252,-0.003572236969903845,0.0027866382534652476,0.0012103892867589634,0.03859070115300871,0.0024884462502737007,0.007337592325337021,-0.007904420994738297,-0.008171444556153956,-0.005834670676191304,-0.007003912034303081,8.008923712100013e-4,-0.006805716308049674,-0.005881258814204096,-0.0029621704811853633,-0.005820975663957914,-0.010981166299031902,-0.00985742444042735,-0.006964598971039087,-0.009483916283050384,-0.01199402326747635,-0.01183420068573173,-0.011915839582550788,-0.009910403964273694,-0.010959928464664292,-0.009645825236073132,-0.00943082987499046,0.012476631845521714,-0.007106910462691736,-0.007900884873902258,-0.011061877537396993,-0.006718606853569154,-0.008895944107945447,0.00604561425874871,-0.004990746311076187,0.01082566675783243,-0.0015195383630886277,-0.007922571545811361,-0.006859229109181303,-0.012286808694530171,-0.0072486480614904125,-0.0050054382471472125,-0.0021895172878225212,-0.007812388591413623,-0.005415797692780628,-0.007701514450302985,-0.01065423254611483,-0.01120193766313697,-0.006085603826708805,-0.008006597623154428,-0.002750195274412158,-0.007552743183811804,-0.009278525653785268,-0.0077401787854617056,0.003761222871682398,7.690053095901258e-4,-0.008658190435007406,-0.012964036840608886,-0.004032492991268526,-0.005105228961255234,-0.007309660070340133,-0.01007711268400932,-0.01047245624316312,-0.007390945016477881,-0.00710702636346233,-0.007322303439214086,-4.722978914309744e-4,-0.007474891132922082,-0.00868958980393909,-0.008895500604950425,-0.0027268829192704704,-0.010803053692232117,-0.002004977980011373,-0.00254891412697481,-2.597257482477282e-4,-9.943017220826894e-4,-0.002842181389216292,-0.009782217775650876,-0.0038714784753966294,-0.003471408275728293
S201Fg03,-0.007441712291679443,-0.007700283131727164,0.012077593006721645,0.0023760219109598903,0.1029997898327168,0.03692640502308114,0.02982254478884241,0.005964391983729923,-0.005019160851298032,7.384940547992284e-4,0.007392112863750018,0.0015439706091223858,-0.006717343115006868,-0.004102097325098474,-0.008282493877826043,5.841957034607542e-4,-2.8525790763403566e-4,-0.007060637900576855,-0.0071022311870886385,0.00384417306447091,0.016340440845565313,-0.006292355932093178,-0.010256704688021657,-0.008171444556153956,-0.007176142673584764,-0.006755268697065737,-0.008906938069779739,-0.006805716308049674,-0.005881258814204096,-0.0032735497760783857,-0.0046827707078159475,-0.010736011489772278,-0.006150053671341233,-0.004612835735434362,-0.009106680712198958,-0.01199402326747635,-0.010037387001489357,-0.008255932638841097,-0.009910403964273694,-0.006789281592805744,-0.007906329717113322,-0.004237006165728313,-0.009660982552870893,0.007016374302061106,-0.003081550446175921,-0.010748879465855773,-0.0065552943249578026,-0.00330710688909525,0.005216722070687496,-0.006308936583944356,-0.004989818137778138,-0.0041556432077616695,0.004947198413503904,-0.00962161846182807,-0.001526835154354049,-0.006362491311555513,-0.007889456655603371,-0.007572587181862372,-0.007812388591413623,-0.008918452074233507,-0.010745819350035329,-0.01243229590526881,-0.008807508982287481,-0.009704365596479043,-0.0075471128956722516,-0.008748574632233915,-0.007552743183811804,-0.008944945982965276,-0.0017155526805927614,-0.007091697583378831,-0.008417816183149664,-0.010303998355835363,-0.010115704579456214,-0.010626601733015648,-0.0031488752932458818,-0.008435741129007428,-0.008910324829353677,-0.008854955705997977,0.00457158263449723,0.0022469731931464222,-0.0044746781460114965,-0.0099746538341471,-0.0036186474666267954,-0.011752656906699837,-0.0073304643880578455,-0.010307095698136587,-0.008403652861858943,-0.00661730129682861,-0.007340362995705754,0.002650339625431694,0.003836574786374904,-0.004546750417719873,-0.00576771225668573,-0.010296282286812002,-0.0034509065727531627
S201Fg04,9.491383600389045e-4,-0.006786931575377983,0.025586943363386468,0.006583137339787295,0.004703976476527005,0.03438386848831722,0.03488364368440476,0.009586004352640724,-0.002429330455223268,-0.006320419101765323,0.00810838453222895,-6.279800604657235e-4,-0.006641604255067055,-5.449873226314279e-4,-0.005496555599360886,-0.003438670576236244,-0.0021517276449713866,0.008684849330700831,0.023590821255768762,0.048136981824964335,-0.002019690911642535,-0.0033559824585677055,-0.008129870603173476,-0.008171444556153956,-3.179089554293651e-4,-0.006026958458811995,-0.007631232596682215,-0.006805716308049674,-0.005881258814204096,-0.00768095403827875,-0.009509102624789992,-0.0015121774203931254,-0.009386873489814117,-0.008347039903558291,-0.011599391123024123,-0.01199402326747635,-0.008261153879295921,-0.004970089492435312,-0.009910403964273694,-0.004483912452563181,-0.006478908264113216,-0.009195724102852645,-0.006812256853364009,-0.0025010963142664965,-0.005877994199428871,-0.007164822058284345,-0.0036693726548947107,-0.006992107964671694,0.013443076177379222,-0.003502505951432146,-0.0029805459680568424,-0.010153941372024224,-0.012566536604354793,-0.003285605098348965,-0.008704566636467041,-0.0037457832172521003,-0.011404451803514652,-0.0016703219946419936,-0.007812388591413623,-0.008133823271538308,-0.009218712619621467,-0.007358347129268739,0.008279721195164397,-0.009724090008515575,-0.006265702172891649,-0.006478174963564264,-0.007552743183811804,-0.010785126943463778,-0.0042198556003405704,-0.010386045979741005,-0.00860524072159733,-0.010940941551503778,-0.0126401493605998,-0.010078342192405656,-0.009634102206752631,-0.00846243277386201,-0.008651314959727234,-0.011708129418849638,0.018414843283854294,-0.0124179082112955,-0.009505274997875554,-0.006085780571957262,-0.007878162887497125,-0.006422604493600711,-0.007585590002341238,-0.003514203888024072,-9.204764931538276e-4,-0.0020291885902194457,-0.008623962482564843,-0.010485687833720224,-0.010825944674440454,-0.007212884236044191,0.021484539095040018,-0.01129547969596953,-0.004014771265929676
S201Fg05,-0.008475239424066939,-0.0069795284023676536,0.011766065829193357,-0.0091730881806208,0.028639363539696552,-0.00861650594224464,0.014095250317358622,0.0032537754226478646,-0.001901580470820745,-0.005198701171651965,0.021451668350846245,-0.0022506710418147887,-0.003686491207977245,-0.0013758786443014092,0.011406783293945474,0.028069789185256794,-0.011846865404819147,0.0049200026665399115,-0.008342687570374204,-0.003635031610033085,-0.0026429946226308575,-0.01102049505971876,-4.0214220523943393e-4,-0.008171444556153956,-0.007976363335801267,-0.007029051382402024,-0.010894828624061013,-0.006805716308049674,-0.005881258814204096,0.012344661993709182,-0.0050963164842818785,0.019246788409555484,-0.010294598839088868,-0.011256327571956559,-0.007722137711510208,-0.01199402326747635,-0.0048651143675132605,-0.002024094229098536,-0.00466777844194265,-0.0032312296758120365,-0.009975014304314706,-0.00943082987499046,-0.0082249554868837,-0.007106910462691736,-0.007317817462695545,-0.006352031474076743,-0.0065519925251510125,-0.010889562080342988,-0.005722189465955252,-0.010514332205178153,-0.010177879030040221,-0.009198736914395978,-0.00288594265272561,-0.005656298179526965,-0.004268564041593483,-0.00557581974097823,0.0077897416069232055,-0.010399196662164044,-0.007745598923186281,-0.009993447134611345,-0.008326768903202175,-0.006676091938626417,-0.00544426797425517,-0.007922618897528946,-0.012614524391193316,-0.006710839799834762,-0.007552743183811804,-0.012617092329705884,-0.009008211820132126,-0.002536748642128788,-0.008975696893055949,-0.008351463382451673,-0.011543903812714197,-0.013083224345185579,-0.009334036573404252,-0.004883455853839626,-0.012209612518183113,-0.007775657028766751,-0.00537549222349919,-0.009163344889581943,-0.010990205550070162,0.002266685338453543,-0.013480509815800753,-0.010040006223285486,-0.008895500604950425,-0.011534472394548901,-0.00782754318884222,-0.011769730666672898,-0.006333464303883972,-0.010818137533368279,-0.006275469237866284,-0.012173093408113246,-0.009782217775650876,-0.0028247106392331215,-0.0034509065727531627
S201Fg06,-0.0017102206852995891,-0.006776297680817738,0.036823029297887014,-0.008647152028649959,0.02537605358707249,0.04082020110321654,0.02622390694183847,0.01833139572838672,0.01748875316124593,-0.005119092934150398,0.0619000341920359,0.011616307161483165,-0.0019668810103408026,0.015882574810572307,0.03838947459131729,-0.009885836511887269,-0.002980354663382077,-0.009166929521701806,0.023591571540126505,0.0024287041050489403,-0.007108135857306424,-0.0026057314892248967,-0.011138629188886974,-0.008171444556153956,-0.007976363335801267,-0.007182637614747755,-0.007551515073482377,-0.006805716308049674,-0.005881258814204096,-0.006909174155474838,-0.009509102624789992,-0.006378437119218024,-0.011458005337645861,-0.008704238726609907,-0.0074616808605928705,-0.01199402326747635,-0.010634372351249552,-0.010249946706436443,-0.00647469983866032,-0.010677947230514009,-0.004894536576233155,-0.00943082987499046,0.0037440961907857246,-0.007106910462691736,-0.007595332491742353,-0.007010428099309969,-0.0059554728539488455,-0.009306152188957185,0.009181082328038798,-0.001809192051880435,-0.010400998459697748,-0.00835763401782472,-0.007901543809266389,-0.004263180026056006,-0.004046746598979061,-7.041742811301575e-4,-0.007613881498609726,-0.007316028947085624,-0.007812388591413623,-0.012506049669739477,-0.011241957114311188,-0.014167414954061031,0.001729923091434912,-0.008025869818970495,-0.0029706166039059237,0.03567377228502249,-0.007552743183811804,-0.0112201234836851,-0.011413336642157743,-0.006511616428748847,-0.009934512010879665,-0.0068058173019955315,-0.01295455074286762,-0.006957273042436775,-0.011574281553647878,-0.007025497062454421,-0.00785834448955104,-0.011110025702783731,0.011043253298246158,-0.01205547704299659,-0.00870301348620372,-0.002308835834926983,-0.010221894646599648,-0.011785777485672408,-0.008895500604950425,-0.011964595744061729,-0.009180157527656987,-0.00756727046119425,0.003920605681701166,0.004792242166143085,-0.008360574314718235,-0.012173093408113246,-0.009782217775650876,-0.0043480860692029,-0.0034509065727531627
S201Fg07,-0.00361060235706807,-0.004377231329745846,-0.00841633484978362,-0.008167622007735369,0.03966247098092013,0.3814886095508112,0.05650208545566614,0.010415113664134078,0.004387018020904748,-0.004093933560070808,0.022535775364416914,-0.003678118632551678,0.016161886473206915,0.0023831706903296953,0.0037408371872186754,-0.008627247808819795,-0.007502631114290634,0.0015283325286746864,0.03204601984966138,0.03279522616925835,-0.004688804664702938,-0.005979899846290712,-0.00950776364969564,-0.008171444556153956,0.007340545424942538,-0.006703212975010323,-0.009852473920176227,-0.006805716308049674,-0.005881258814204096,0.0031988275130012387,-0.008854393673724915,-0.005677482725819452,-0.006462793743261869,-0.011047680399731592,-0.009347115975581664,-0.01199402326747635,-0.01183420068573173,-0.011915839582550788,-0.009910403964273694,-0.004029693879421622,-0.010097442960891038,-0.0011966866272179585,-0.00907538605012903,-0.007106910462691736,-0.007619355859050735,-0.008409738990893372,-0.005192338854328535,0.003400321475004847,0.021092794369110088,-0.005737464427489351,0.005175789560616427,-0.005173916744470688,-0.002795335859617242,-0.002743678233473693,-0.008893380282810224,-0.01004171074614986,-0.011191526751858034,-0.009168673571654587,-0.007645183790626195,-0.010610993369485693,-0.011241957114311188,-0.011977445346947883,-0.010080010549216954,-0.005668036000381302,-0.008709920585521764,-0.006710839799834762,-0.007552743183811804,-0.00639333910429721,-0.009033486185697657,-0.004666566535976435,-0.008326013126173657,-0.007545303435291083,-0.012046011376291197,-0.00862567819037483,-0.008878625085561339,-0.006109040699570539,-0.010451963158299573,-0.0066020936834147535,-0.0042029639371185794,-0.010087289881762301,-0.009167394224389171,-0.0036239908704456436,-0.009940332766352441,-0.008738319568539458,-0.003152845766566318,-0.006608771617521524,-0.008207480543167058,-0.0031585131857369696,-0.004292422935012224,-0.011271687616512222,-0.009827198392271287,-0.012173093408113246,0.004040356628983142,-0.007230213006729083,-0.0034509065727531627
S201Fg08,0.008761213196813132,-0.009746025405163729,-0.0069689851543694335,-0.0030098744667742794,0.005611579035496412,-0.00435559343414833,0.03424962744118795,-0.005260727388596337,-0.007279941798249861,-0.007220876349576926,-0.0023330929995562058,-0.004895393030100548,0.004925055087283607,-0.0058071031170663584,-0.010472594602606385,-0.009310647051585637,-0.002474857004452384,-0.006478283973788738,0.0053121135782979965,-0.005462019588422237,-0.0039000303782835972,-0.00896920210079092,0.014332073718584495,-0.008171444556153956,-0.007976363335801267,0.002997442733141135,-0.010894828624061013,-0.006805716308049674,-0.005881258814204096,-0.008624710749697426,-0.009509102624789992,-0.0059520474417823765,-0.010728350261396805,-9.793487815731178e-4,-0.0068274742740156115,-0.01199402326747635,-0.01183420068573173,0.001993626532840525,-0.009910403964273694,-0.002761327844497549,-0.00934381381096487,-0.006724831891623268,8.689894949250656e-4,-0.007106910462691736,-0.010111846300548072,-0.012229145266897893,-0.0065519925251510125,-0.011062845347812522,-0.005735814510768192,-0.010006383725572861,-0.0047287904784231475,-0.008758877459592234,-0.012566536604354793,0.0048253812119825054,-0.008375461642623021,-0.009046987532620163,-0.008481957406096998,-0.01004726313667508,-0.007571945785795195,-0.011161645995824697,-0.00812605191146023,-0.011369852634236037,-0.004519707256480163,-0.010013090978318484,-0.009856199837241756,0.004584262041859055,-0.007552743183811804,-0.008651092267189946,-0.008950709664553662,-0.0013480836704176798,-0.009338356325585462,-0.010890576113337703,-0.007373291456799848,-0.008420988588150947,-0.005377459379370789,-0.008155727570022807,-0.007173471516588351,-0.012629425404182116,-0.009025092668527789,-0.009002142523684096,-0.009902910147393362,-0.0073494657465450475,-0.013962264935726876,-0.00712501964719667,-0.0028828524577620275,-0.008581656595697023,0.054948726521868684,-0.002625621117340264,-0.007833143199047871,-0.007912841405155002,-0.006384082631777822,-0.009684282828853193,-7.436877516688818e-4,-0.0035746141795576507,-0.01636532073101166
