"","Gene_ID","S191Fg02","S191Fg04","S191Fg06","S191Fg07","S191Fg08","S191Fg10","S191Fg20","S191Fg23","S191Fg25","S191Fg27","S191Fg29","S191Fg42","S201Fg02","S201Fg04","S201Fg06","S201Fg07","S201Fg08","S201Fg10","S201Fg20","S201Fg23","S201Fg25","S201Fg27","S201Fg29","S201Fg42"
"8235","FAGR_UCONN_15724",-1.85797153897872,-1.85797153897873,-1.85797153897873,-1.85797153897872,-1.85797153897872,-1.0922337087291,-1.38575006611372,-0.861926341925552,-1.85797153897872,-0.250325226137606,-1.11981987844131,-1.40208926588729,2.74812073653749,-1.85797153897872,6.22804889470904,-0.529238257379883,-1.24832365247649,4.67060227642486,-1.85797153897872,-1.85797153897872,0.15459070971555,0.515851774575817,-0.992881697595709,1.18616652418434
"8238","FAGR_UCONN_15727",-0.963878562313462,-0.0781005052335694,-1.85797153897873,-1.12344445227198,-0.483590019148692,-1.0922337087291,0.537004324524368,0.136092183727974,-1.85797153897872,-0.250325226137606,1.20353021017445,1.01339173566713,-1.85797153897873,-1.31714749009941,-1.85797153897873,-1.85797153897872,-1.85797153897873,-1.85797153897872,-1.85797153897872,-1.85797153897872,-1.33836033281355,-1.85797153897873,-1.85797153897873,-1.369768714596
"8242","FAGR_UCONN_15733",2.83661854413898,2.97920579353013,3.43306986676466,3.5623314490087,2.95317302600214,2.60193082136097,1.55901649425156,2.13460428996168,1.95190502833184,2.56664319957878,2.44252181780636,2.12979082549784,3.79194299261661,4.63614698927666,3.4642143848156,5.51522787208804,2.45903745051604,4.35257567276733,4.04236023896044,2.9075452749422,4.84509300761145,4.64580860867666,3.65833342597643,4.13797972948694
"8246","FAGR_UCONN_15737",4.71837709348905,4.28716317009673,3.8388658628375,3.96892177178021,4.04711444892072,5.17814176673574,4.11836978032906,4.34853406745713,4.39474342881392,3.9826784313311,5.01943568854273,4.40526492022739,4.78354345909751,5.45737305025314,5.35799744913508,5.24866720570223,4.8794885788516,5.15630528510501,4.93530876633571,4.87305077959227,4.47013071392246,5.02623089680982,4.91049178846439,5.21126361074783
"8248","FAGR_UCONN_15741",3.87984791388987,4.55780568854576,5.42885861141276,5.54251984440175,4.78211691923043,5.33825954503811,5.0660434859774,4.36783320203973,4.79815918574589,4.61848022394495,4.06777514318852,4.93644330884224,5.13482314719945,5.46558890482281,4.89431261563199,7.0244637652916,4.14442516344573,6.07249437755286,5.24900530727818,5.2861499821259,7.0109130272774,6.36488484298418,5.66703269999018,6.13695576305703
"8249","FAGR_UCONN_15742",5.26313733839525,5.60346487529993,4.09725722240929,5.0307936120692,6.14096177368038,6.09322131224528,5.76084102699247,5.49610003831032,6.18060180749192,4.49743112275028,6.09529270765134,5.4133011749946,4.66424342247247,5.64630631772396,7.26438086141621,7.34809027604175,6.54778762919454,6.88591412494674,6.08856712250961,5.52761072481324,6.43083000549577,6.14940185028785,5.87072071786661,6.50483845496387
"8256","FAGR_UCONN_15751",8.20162150429718,7.93078851394003,8.03340434438602,8.2970616720588,8.36533706783678,8.79626208780644,8.46838950200964,9.04250473723193,8.65495675274871,8.1110526500389,8.9904802427482,9.50544079750412,7.86569049568736,7.65657291492662,7.37539850983483,6.10386296871014,8.52085809524042,7.62895334991981,8.2341328718679,8.3190126928948,6.23398040729914,7.22860505272317,7.89406376699677,7.34004618916104
"8258","FAGR_UCONN_15754",4.56805280838718,5.56305675035994,5.85330527734686,5.37436969510288,5.07318111289169,4.67701372990822,5.02876034439686,4.82767167643238,5.11306903057789,5.41410469676708,4.54298777185689,4.53851651942944,5.96348466684526,6.71821163782472,6.52954016370049,7.54457946198571,5.87627985811517,6.67049762781851,5.86767379841184,5.83663898705969,7.25412055735599,6.70519491827377,6.15160009127694,6.66975779629282
"8261","FAGR_UCONN_15757",3.05788384370464,5.03248909934315,6.95965921251814,6.21809605970571,5.11035265914104,5.23844243084653,4.91587048552843,3.01702023752512,4.36709998419171,4.79028980167881,3.23236757168754,3.27908782997697,5.97672297490183,7.24517859483781,7.13361175753673,7.95241921809017,4.64865949513453,7.12023193174365,6.13201984035342,5.2817625973861,7.73508152344928,7.4798806751546,6.98940847331042,7.66148292466665
"8264","FAGR_UCONN_15761",6.38601770519469,5.27693463814068,5.33165948597308,5.68285161722904,5.61593699495801,5.56710497139012,5.80009417373786,5.83977841778315,5.34330688755916,5.31523557377343,6.00709980274965,5.90052077816293,5.29135515825431,5.10442111372265,4.94918534434801,5.0943084744636,5.20864883865285,5.00132563551643,5.13157955286148,5.39577609491842,5.74148122868463,5.18443043746904,5.32357847972667,4.98705541933379
"8265","FAGR_UCONN_15762",4.17287397511138,4.05434856966112,4.26459628229062,4.09795453541792,3.24820574373858,4.82199690422409,4.19610028922165,4.1676522364744,4.31017145374091,4.10610989784921,3.79837522419349,3.79811405877177,4.3991100203311,5.2206271662367,4.57572625107326,4.64307511933729,4.56270902401213,4.86875067483685,4.66645420697197,5.04858521726754,4.33130807266957,5.24554834840437,4.84374887619224,4.98199302893003
"8272","FAGR_UCONN_15770",0.762766566553985,3.24065217667571,4.78872578687402,4.85022821988731,2.35290369123818,3.0004856077826,3.06947636785353,0.993184047543328,2.97472351720891,1.34211997333755,2.46677187304003,1.55645565401319,5.05219365561852,4.20696455327948,7.93862197358367,5.4235749272538,2.8558652283036,5.86482738656482,4.75646981065812,2.14496432270304,4.63892513688769,3.82003128865041,4.07196324025431,3.94336086009558
"8279","FAGR_UCONN_15780",4.41631359305165,3.20608051343104,4.36626106225281,3.71096160465129,4.82746851686056,3.88397938527692,4.53876066174957,4.63005101124437,4.42186714104308,3.38446953897815,5.17839220432581,4.52573173801567,2.59171314470198,0.727672641127665,2.76746916425224,0.70602026375272,2.16445980676123,1.51280491156085,1.40815551034647,2.39292270820042,1.70753077883011,0.966704952211261,1.63620897674024,1.03794041590972
"8283","FAGR_UCONN_15784",3.54137641107081,4.90895918492648,5.40516584284585,4.87744859975705,4.2932574930537,3.93952572481022,4.31701165094639,2.82091691562065,3.9114070048105,3.26239907750067,4.31487568626437,4.32636672151134,5.51108236102937,6.38947639397036,5.74326635706781,6.29797105473445,5.53633667510315,5.23920075026116,5.45856838025298,3.86912719384328,6.91836601679491,4.69338155782684,5.85103200928621,6.0428566041583
"8289","FAGR_UCONN_15790",5.99951599401793,6.46327144587821,6.88454236678546,6.81189643549504,6.57910275540305,6.62068312520403,6.41824893125898,5.93827454075396,6.3454970813653,6.30508519282583,5.89986559767603,6.19914102944132,6.45088764707843,7.37624687541816,7.30585226969439,7.43584386380237,6.40690250445222,7.2108822314227,6.7069023155761,6.39916585905364,7.27655260096774,7.42457272534839,6.94764258233075,7.42270159590156
"8291","FAGR_UCONN_15792",-1.85797153897872,-1.85797153897873,-1.85797153897873,-1.85797153897872,-1.85797153897872,-1.85797153897872,-1.85797153897872,-1.85797153897873,-1.85797153897872,-1.85797153897872,-1.85797153897873,-1.85797153897872,-1.85797153897873,-0.924696164320504,1.56853305806219,-1.85797153897872,-1.24832365247649,-1.85797153897872,-1.23617745437363,1.64130847146901,-1.85797153897873,-1.04192983630703,-1.85797153897873,-0.71517301101362
"8293","FAGR_UCONN_15796",4.53895493375404,4.36757258125793,4.41452727999301,4.42755697916996,4.32522781605228,3.95757587442897,4.55851648744837,4.6538307985485,4.47463105812897,4.3251970526464,4.31487568626437,4.08628443644738,4.62442371357574,4.98946940320669,5.11834342011614,4.90646485170792,4.94210283334003,5.23471829979024,4.7243829332059,4.92461622703867,5.21855311962434,4.8797027791312,5.2221273178838,5.18507042922526
"8299","FAGR_UCONN_15805",6.3191300953466,5.84729778272564,5.30630086161837,5.09404296342194,5.39274287509792,6.06019001036066,5.3828258816619,5.68104491540924,5.37140556346363,5.6103564004183,5.90209028390797,5.66723077668745,6.2605169448837,6.17074930108525,6.50329590126905,6.29030371158843,5.87627985811517,6.46579566101784,6.3235729739699,6.05031886410279,6.00864538507071,6.21606728747366,6.15160009127694,6.03310011137803
"8301","FAGR_UCONN_15809",0.545897564598563,-1.85797153897873,-1.85797153897873,-1.85797153897872,-0.483590019148692,-1.85797153897872,-0.745784036307968,-0.861926341925552,0.103404145203951,-0.250325226137606,-0.271032802341173,-0.166558806187949,-1.35509375132607,-1.85797153897872,-1.85797153897873,-1.85797153897872,-1.24832365247649,-1.85797153897872,-1.85797153897872,-0.663564227192769,-1.85797153897873,-1.85797153897873,-1.85797153897873,-1.85797153897873
"8303","FAGR_UCONN_15811",-0.416019509585244,0.48019362947726,-1.85797153897873,0.459075412336306,0.207302582374977,0.703152996054575,0.426672623928429,0.527937425506562,0.103404145203951,-0.250325226137606,0.25978571052138,0.489080324284703,-0.0497001308649094,0.355663773868263,4.27524780765698,0.610731942588554,0.787930085924804,2.91466294837581,0.0271880618881935,0.546666377163298,1.65370556170585,0.802861818839205,1.13884222973813,1.38335387898472
"8308","FAGR_UCONN_15821",6.50740144975485,5.94487566513914,6.71182292010547,6.76651037955641,6.01920468604643,6.92584618089017,6.32328610476161,6.57707430242598,6.35959351430551,6.63935129176298,6.78884058967243,6.2755862419397,7.09021505452355,7.2077101297269,7.23401113710615,7.28100447243919,6.67817568127121,6.7194429428688,7.15348194624258,7.00933926679435,7.06732640050158,7.18870184590225,7.13258065627678,7.08892813888263
"8312","FAGR_UCONN_15825",-1.85797153897872,-1.85797153897873,-1.85797153897873,-1.85797153897872,-1.85797153897872,-1.0922337087291,-1.85797153897872,-1.53762406457078,-1.85797153897872,-1.85797153897872,-1.85797153897873,-1.85797153897872,-0.982919135304311,-1.85797153897872,0.379276008486467,-1.85797153897872,-1.85797153897873,-1.34726788107681,1.04225785753457,-0.963440648970814,-0.957143191975277,-0.759785547779186,-1.85797153897873,0.782430444713028
"8314","FAGR_UCONN_15827",5.19947799304043,5.00258401069935,5.05545951571243,4.86843208480364,5.0542299075398,4.59866503397154,4.89530298416591,5.39860224044398,5.37140556346363,4.99580430430896,5.4055000444631,5.59868709544779,6.39083914274875,5.50995835298578,6.01595559076619,5.708840481589,6.39451668661036,5.98712652730978,6.08225135874681,6.34131215927408,5.90302972272145,5.72339864454598,6.44967880948299,5.56951719298117
"8316","FAGR_UCONN_15829",-1.85797153897872,-1.85797153897873,-0.0327899487485898,-0.63906396278577,-0.483590019148692,-1.85797153897872,-1.85797153897872,-0.861926341925552,-1.85797153897872,-0.84092533048003,-0.271032802341173,-0.00943392424724981,1.15810307038743,0.0407474119977925,4.01441356335724,1.85292444457866,0.368909090322167,1.68039567968434,-0.803070877525407,-0.663564227192769,-0.655894534504135,0.802861818839205,0.0962567227186062,1.61027432084694
"8327","FAGR_UCONN_15841",6.3654465063809,6.35698457172802,6.48199663725251,6.35994657883857,6.25323805200369,6.64037208815948,6.41102263554122,6.2775192872239,6.21201874152025,6.42847741541271,6.21286324073347,6.42592919239635,6.59863494543311,6.79520052245022,6.61686726188213,6.72365309728023,6.62615490949615,6.56732476597923,6.65677875459847,6.77814715263861,6.91979187761488,6.6773690817179,6.73546253696433,6.70090247275799
"8336","FAGR_UCONN_15853",3.65422177584662,3.49091926576668,3.76632840749727,4.46392742482268,3.70226822140198,3.72446507224233,3.95903459354038,3.63412938011019,3.9114070048105,3.93018884709895,3.24644360226652,3.47802127472734,3.99295486805243,4.78800540252399,4.75752571502245,4.84498706958866,4.10847621545032,4.7915047221744,3.81748436118335,3.55689995510217,4.63892513688769,4.66979116444851,3.99203430656819,4.64666959830814
"8337","FAGR_UCONN_15854",2.83661854413898,2.93766567577124,3.60930054299015,2.89103848468642,3.24820574373858,2.35194832812197,3.41116111023511,3.5772340491299,2.89953091811571,3.76018626779191,3.44259708551809,2.61337314851026,2.21648417951753,2.8682592502658,2.87214641426885,1.97273283629759,2.73532347182216,1.68039567968434,2.52988313776504,2.73855478175574,1.70753077883011,2.59591771071596,2.84547911862246,1.89516117493344
"8339","FAGR_UCONN_15856",-0.416019509585244,-0.0781005052335694,-1.85797153897873,0.0120608587422414,-0.483590019148692,-1.0922337087291,-1.03056886198808,-1.53762406457078,-1.85797153897872,-1.85797153897872,-0.441081239250598,-0.543863562989354,0.624208375858367,-0.146910067653894,2.25080202860718,1.3615860739651,0.196988208475573,1.45231673546507,0.550821988418415,-1.85797153897872,-0.406812954108598,0.405917587088318,-0.0653829851045697,1.25493411224022
"8343","FAGR_UCONN_15860",6.98835251353157,7.23318493040578,7.14272351851512,6.65819565875258,7.21267331955053,6.2983500578634,7.16950065304532,7.14674790003245,7.32520096182125,7.25267537950113,7.09529869211916,6.7483075894021,5.76718636741616,5.80688558533113,5.73981206805074,5.55416536056794,6.31525610544942,5.41984968057246,6.41184571321462,6.24318050149259,6.27020212388174,5.61331339493374,6.22336457598,5.49684520673218
"8344","FAGR_UCONN_15861",5.49292673110586,4.25370110693081,3.76632840749727,4.14351406224156,3.70226822140198,4.3616835172239,4.17065263227801,4.78882284190091,4.28084201224256,4.71472038679834,4.26734593907594,3.76585952403138,5.50012229691449,5.52182598207099,4.3942789697191,4.95091280078683,5.65738779897481,3.59815244839815,5.08179561525039,5.44369355174423,5.00409937965685,4.59034422488038,5.65085645127665,4.89309787285034
"8345","FAGR_UCONN_15862",2.575160630878,1.56638881611638,0.74776744264452,2.89103848468642,2.6840353611432,0.312337041364322,2.97463081031273,2.84865603235254,2.45041515137913,3.08169537010951,2.68918544137917,1.74475145771935,0.512296970611423,0.0407474119977925,-0.599083337330125,1.03446543322895,1.79388478285155,1.1812833530636,1.14279260924078,2.10578834398757,1.75941986023407,1.58661548418392,1.28015554832592,1.44351684697152
"8351","FAGR_UCONN_15872",7.57137195687915,7.36046160095504,7.25963650736065,7.41747798729553,7.50905637714295,7.13659117591199,7.73086752190061,7.69253923090524,7.53227854627835,7.80887482491996,7.32406641034127,6.99318557166814,7.14518616445513,6.84485970293279,6.86216997760312,6.56430079778405,6.99112357206491,6.4810150202772,6.94827162464189,7.02517395679084,7.17393770602558,7.02868010615208,6.68233785650108,6.61848410508779
"8355","FAGR_UCONN_15877",3.70749830468882,4.530122606022,3.52387443928646,2.85497496459951,3.75015827363761,3.49653849767046,1.88530700561402,2.99236282429843,3.2415261611082,3.60140733116796,2.39276350051712,3.32408621862152,4.65768266065824,5.685522209717,4.40304100576036,4.44322735857797,4.17950007379018,4.1389199277218,3.24656765336103,4.09597755856876,3.20887818691543,4.57137190696131,3.95034547206554,4.49145190767351
"8359","FAGR_UCONN_15881",6.68391883467933,6.03134144310481,6.51557701220933,7.44957294622532,6.46176148825233,7.3221810929421,6.2882193911412,6.13976343676847,6.28769225290051,6.53337168968082,6.49665817677772,6.27367587036257,4.88251742114124,4.901364964209,4.55228677407041,5.74575126179335,4.21374244109174,5.14201418955315,4.75646981065812,4.22954251846544,5.75112480966947,4.92025485030947,4.64901613199547,4.56099845370988
"8360","FAGR_UCONN_15882",2.83661854413898,2.49758310415484,2.16538108972642,1.76091119500025,3.24820574373858,0.703152996054575,2.21901507161501,3.9024380311087,2.0935843029292,1.98088201577564,3.34130827579792,3.30924215806486,1.08174356149534,0.93122396979507,2.28911936191516,0.508702042162894,1.85301614932057,0.411870834736022,0.817364709680569,1.89216081086075,0.670414112097117,-0.143525210969783,1.73772506501557,1.50127102709577
"8366","FAGR_UCONN_15889",0.545897564598563,1.04709935040754,1.25148066106469,0.944152953641809,1.02374588797358,1.66604069494377,0.426672623928429,0.779234375998905,1.61843090487105,-0.250325226137606,1.68905855471317,1.15295252280345,2.56391354963706,2.89283779514814,3.4473707970232,3.33295055798945,2.45903745051604,2.79797905319289,2.45364528772449,2.29182463269204,2.61742949668653,2.71595234840203,2.04552015951875,2.45866172434189
"8379","FAGR_UCONN_15906",2.63138050613828,2.97920579353013,3.43306986676466,3.42148350186639,3.10821809384765,1.5754353671009,2.80857866058692,2.65801521450489,2.55211988535964,2.63382998106997,2.51408236297512,2.79482400931291,3.70552666288515,4.06277967971617,5.70125879030643,4.6962635219958,3.87165703010695,4.56743717221577,3.53255361740194,3.32071193975834,2.75158951395096,4.51291039864279,3.65833342597643,4.25171701656523
"8383","FAGR_UCONN_15911",6.26684727478228,6.64202029608739,6.93505228560655,6.81659189971968,6.49727526483287,6.68980045281103,6.76285430361057,6.66160651381147,6.6100758760726,6.74188746709975,6.78040018344722,6.84152954736554,6.70904478231747,7.24994311873963,6.86851043529536,7.17673883722199,7.03646953285872,6.85995411256251,7.09036832804072,7.08305267639024,7.50555868402615,7.13479780192554,7.05970990733242,7.15226575406611
"8384","FAGR_UCONN_15912",0.762766566553985,1.04709935040754,-0.0327899487485898,2.27922860126998,1.54193844372352,0.520938414173901,0.989204122308312,1.45683008638831,0.559272640826936,0.491134642848286,1.91736468110224,1.28019555291236,-1.85797153897873,-1.31714749009941,-1.30769060456337,-1.85797153897872,-1.85797153897873,-0.97084414960783,-1.23617745437363,-1.85797153897872,-1.85797153897873,-0.523896543912645,-1.85797153897873,-1.85797153897873
"8386","FAGR_UCONN_15914",3.62682709120242,3.97443647185643,3.76632840749727,4.01867116945237,3.92724662800998,4.24894653665201,2.80857866058692,3.25327759300187,3.74955020948765,2.92956810734534,3.14489928837363,3.03027706583364,4.16009986150372,4.73461528186053,4.3942789697191,4.24329950460688,4.10847621545032,4.28481290754093,4.37761547901529,4.10593901657447,4.58961102045433,4.69921937307934,4.40080523166221,4.31749856089616
"8396","FAGR_UCONN_15928",3.54137641107081,3.51935744628698,3.33616378587235,3.98569624398888,3.70226822140198,4.06137670250082,3.76862789576312,4.09423749708617,3.56721267727113,3.26239907750067,3.75964122926112,3.8807587796819,3.279411601218,3.1591229823536,3.12609251056092,3.15862605242252,2.99362748045321,2.93690854226978,3.37612946787686,3.51265482884286,3.15177683516907,3.02571449074339,2.97586369094656,3.19582252734904
"8399","FAGR_UCONN_15931",2.45568823166395,2.31497061411481,2.37504313073238,2.22374706348181,1.3059839554563,2.50707011183131,1.70797037648202,2.38245345068373,1.79478177112101,2.26141282226577,2.14480677015207,2.51330376886414,3.15449887071332,3.36638751640568,2.46678174162399,2.83941507769176,2.88449018858974,2.79797905319289,3.22379594176821,2.86124786449527,2.75158951395096,2.86880839489245,2.91214385338061,2.86284732044549
"8402","FAGR_UCONN_15938",0.951255158047576,1.04709935040754,-0.0327899487485898,1.30652894877749,-0.483590019148692,1.5754353671009,-0.125284038539223,0.457623656961087,-1.85797153897872,0.97848331016849,1.31458784256688,1.39711992559009,-0.0497001308649094,0.0407474119977925,-1.85797153897873,0.280055122345482,0.66131388610884,-0.0307746025849247,-0.803070877525407,0.144377628126749,-0.957143191975277,-1.04192983630703,-0.699518404531876,-0.71517301101362
"8403","FAGR_UCONN_15939",4.56805280838718,3.99483328814737,5.11509193244197,4.67514902998978,4.99583522729869,4.3616835172239,4.47088291214547,4.66557530439225,4.33891649966215,4.63497272332943,5.25349480584403,5.31641334357366,6.15266850497111,5.15101401653513,6.26215943046397,5.21261255635319,5.55426406445097,6.19060579540416,5.68384469827681,5.52390035720015,5.37642686051821,6.27588663598782,6.33893692316429,4.85483992767023
"8408","FAGR_UCONN_15944",0.762766566553985,-0.0781005052335694,1.62411057868379,1.30652894877749,1.3059839554563,1.1424599801146,0.537004324524368,0.527937425506562,1.18394227793644,1.34211997333755,1.01905718504731,1.50527439396816,2.44702719628428,1.47774964530669,2.04227939822063,2.3425590214165,0.787930085924804,1.32315545195333,2.04973413367591,2.29182463269204,1.75941986023407,2.32096619243328,1.68785974166351,2.33705683787827
"8412","FAGR_UCONN_15949",3.73341650060599,4.28716317009673,4.0368673075241,3.9519499630795,4.04711444892072,3.59207170667021,4.57800543335434,4.10577810243303,4.6222468774315,4.5678403957728,3.81735909640101,4.12069926415774,3.34621662193628,3.27584855247549,3.14710704835643,2.97950357432703,3.62257149142729,3.25284474735788,3.51390328934337,3.49759968834961,3.79814866977516,3.99158704986807,3.93973227733441,3.99453169713234
"8414","FAGR_UCONN_15951",-1.85797153897872,1.86118712346836,3.23227678354375,4.42755697916996,4.04711444892072,4.11060449067271,3.15846937580173,2.11189208995483,2.73625760733507,3.63459190980666,-1.85797153897873,5.85269427645313,-0.687333664740011,1.19111060754582,2.04227939822063,2.73030896556455,2.42046201742549,2.44133004585049,0.817364709680569,0.424623614568396,0.15459070971555,1.5353226655974,-1.85797153897873,3.39177991696614
"8419","FAGR_UCONN_15959",7.13653911764946,7.41445574427408,7.21263753088507,6.43209536665643,6.91996113917183,6.60645322963304,7.30041165255344,7.47730592783737,7.51977924222504,7.12422123733545,6.99569314866511,7.33019857073136,6.75740442878685,6.29812179475061,6.31882135651221,5.90735278536191,7.12159513895715,6.43291138888867,6.43433533465292,6.73065080960052,6.76656998855464,6.42248298141108,6.93166329228381,6.32461518824381
"8421","FAGR_UCONN_15963",2.63138050613828,3.37120571971848,1.91998258030527,2.89103848468642,2.08060661963796,3.31243292015652,3.39660042145797,2.84865603235254,2.64712454615871,3.03274723546629,3.00287071292583,2.61337314851026,3.97195424337563,3.60820881386367,3.26714515229705,3.80058604454474,3.60547806226364,3.96581821093197,4.37761547901529,3.93766132099319,2.19587651499745,3.02571449074339,3.52268616190768,3.49489103787386
"8426","FAGR_UCONN_15969",-1.85797153897872,-0.0781005052335694,-1.85797153897873,0.639503844627979,0.207302582374977,-0.59464943940874,0.0337227028217251,-0.861926341925552,0.559272640826936,1.17172843851212,-0.271032802341173,-0.777406599480406,-1.85797153897873,-1.85797153897872,-0.910311630197031,-0.764502457128395,-1.85797153897873,-0.97084414960783,-1.85797153897872,-1.3424582402339,-0.406812954108598,-0.523896543912645,-0.699518404531876,-1.369768714596
"8427","FAGR_UCONN_15970",4.73129704106043,6.31704389811737,7.50784927604171,6.82127213142514,6.13195210342621,6.64594850306223,6.06009092336517,4.82068561860514,5.74876831947816,5.75317525118808,5.58791828320213,5.77108863615436,6.81455442076907,7.85020459155746,7.25230957922172,8.63602671710883,6.29407472388654,7.7382848908074,7.25383513669874,6.53070477837715,8.14721938451765,8.20949225257899,7.5407769867628,8.33137317054194
"8435","FAGR_UCONN_15979",-0.416019509585244,-0.466953672108406,1.25148066106469,2.10594118823344,1.3059839554563,1.1424599801146,0.307199240953572,1.38287128270115,0.559272640826936,0.491134642848286,1.60415427616636,1.39711992559009,3.44095932476717,1.60220371392826,4.5123543195202,2.53651650832377,2.7664162021105,2.05051309046867,1.82609835372252,2.36000428612595,2.56006566230204,1.48213876824213,0.60617182701164,2.67486305692983
"8442","FAGR_UCONN_15988",6.99640231617497,6.61920951472109,6.5910190042934,6.67121631102415,6.53876907387982,6.09322131224528,6.56545376293062,6.58224703030375,6.69034469845007,6.8376172012056,6.01944830361584,5.74650553700885,7.09021505452355,7.46292771878439,6.31882135651221,7.80349284586572,6.91512149725035,6.88876994579021,7.19797391689224,7.03172079149396,7.64570939863293,7.84035233287299,7.44927226682806,7.41708610762602
"8443","FAGR_UCONN_15991",4.75679492186041,5.23468147483881,5.54181530698995,5.53113786152417,5.09188659995398,5.1934548619092,5.24331985065289,5.53075989965342,5.41255336390925,4.46089450692497,5.65804517679811,5.52672369596797,5.79435668987185,6.16823457467419,6.08292004229969,6.09068047329504,5.42382594618701,6.07249437755286,5.83799194478725,6.06059948748737,5.77337893537159,5.77958221881222,5.95218387701885,6.2758078586929
"8445","FAGR_UCONN_15995",6.51489277761996,6.85224564796403,6.91841136314908,7.21719724163416,7.22119417186508,7.44241568539294,7.61772101080599,6.33380734324408,7.67720439177235,6.52454721269077,6.74861053560722,6.95911912500172,4.9804024280869,6.40877842031268,4.30360107703081,6.1427027827152,6.45779208842104,3.8533619205449,6.68414496627554,6.58690936935488,6.04307215423239,6.28561975481415,5.93090616501809,5.96545942798779
"8449","FAGR_UCONN_16000",2.575160630878,3.13434795759639,3.8388658628375,3.02690155145918,3.10821809384765,2.73346239703138,3.24229032303652,2.99236282429843,3.66126015909519,2.92956810734534,3.38012966822475,3.29424377599888,3.73074971695463,3.89041391880853,5.16545115239271,4.32812222181258,3.82811229977373,4.22279171923062,3.67366431883457,3.48238578278142,4.43864786361108,3.7202120797094,3.93973227733441,3.9117638742879
"8451","FAGR_UCONN_16002",2.78798087565523,3.01958322893792,1.62411057868379,2.27922860126998,2.22316987739226,2.23841720037969,3.06947636785353,2.49204736403204,2.89953091811571,2.87507256304675,2.93496172858547,2.37758896803206,1.94196102264002,1.34153723769371,1.50483727245547,1.57856775228694,1.85301614932057,1.1812833530636,1.99699050445645,1.7969876932701,2.40580597784228,0.966704952211261,1.87774519117275,1.44351684697152
"8453","FAGR_UCONN_16004",4.47893706574161,4.57145054656038,3.43306986676466,4.21638825861471,4.35650500445137,4.18909252231208,4.02678722267304,4.5179073903839,3.8327472687256,4.21980829737817,4.73990776585545,4.54486667386,3.62709849971886,4.25515564223163,2.96973971567221,3.82201592033983,4.1325414338153,3.35550480077415,3.89159443105239,3.80941844713727,3.31671761340941,3.42848257135684,4.15688839908411,3.94336086009558
"8454","FAGR_UCONN_16006",5.49292673110586,5.73052654821061,6.98385346701715,6.15646502083661,5.89689328611182,6.48103364725442,6.02738500888277,6.14256744963921,6.40787382984561,5.7071221948391,6.39449062273508,7.11448335636319,7.48334492259188,6.70612723026012,7.78788667555209,6.86971664298608,7.52535344233594,7.49293111335289,7.69364736160211,7.509915100527,6.87050414039496,7.0799204061215,7.31917949297627,7.43294023038577
"8456","FAGR_UCONN_16008",4.31696637431906,3.57460541012232,2.72046272196074,2.85497496459951,2.86891846830159,3.95757587442897,3.03228298784909,4.05310249247975,2.55211988535964,2.75948787922409,4.2394660773574,3.01205888657684,5.09652746137347,5.85145617796841,4.8242816438064,4.85021147107716,4.89363959052404,4.25855818960006,5.15584177752292,5.05887815802772,4.12921096492,4.93517274744945,4.84374887619224,5.02692748291515
"8457","FAGR_UCONN_16009",3.51172987441733,3.24065217667571,3.33616378587235,2.89103848468642,3.43560563116427,3.36747479641817,2.83041085230635,2.83485314146681,2.64712454615871,3.49701221128835,3.47881913952258,2.68411817080915,3.77991022303299,3.70853711593363,4.44607030146709,4.31306623825898,3.21263152525535,4.35257567276733,3.70688616823184,3.62775380296103,4.01644819658198,3.96275709994796,3.67122223086372,3.89030809413333
"8466","FAGR_UCONN_16018",-0.963878562313462,-1.00093148463956,-1.85797153897873,-1.85797153897872,-0.483590019148692,-0.59464943940874,-1.38575006611372,-1.53762406457078,-1.85797153897872,-1.85797153897872,-1.85797153897873,-1.85797153897872,0.624208375858367,-0.616491473288805,1.36833272142456,-0.764502457128395,0.66131388610884,0.411870834736022,-1.85797153897872,-0.963440648970814,-1.33836033281355,-1.85797153897873,-0.45584632534244,-0.47348746812808
"8471","FAGR_UCONN_16025",0.545897564598563,0.694875087558779,2.16538108972642,2.38417386879902,0.207302582374977,-1.0922337087291,0.989204122308312,0.136092183727974,0.103404145203951,-0.250325226137606,1.26012740475651,-1.05619808738873,2.86663936403128,2.4044713758363,1.94962893546363,2.77494635114358,2.42046201742549,0.750113608200769,1.6997756851414,0.860890793411239,3.17106282913707,0.71338926653893,2.48573102149202,1.25493411224022
"8476","FAGR_UCONN_16032",4.29972243836062,3.75284003317451,3.97383866849003,3.2376406256959,3.31341480329341,3.82620847664006,4.17065263227801,4.40567382082598,4.15717122391509,3.72979776293669,4.52577806058614,4.31897550545012,2.84370177479321,3.05407504974623,2.3264452788388,1.97273283629759,3.42238522277401,2.53180255360347,3.69037086898256,3.54230183163756,3.41705380121519,2.59591771071596,4.48351039396284,2.01895582481816
"8481","FAGR_UCONN_16038",3.87984791388987,3.77659545516056,3.76632840749727,3.26538222300413,4.04711444892072,3.99301248349224,3.88794266257727,3.7708922392764,3.35845008412762,3.60140733116796,3.58232879677552,3.36772343343784,4.06413926491985,4.38210866119321,3.96792851316746,4.67286597680545,4.41355831128066,4.01892132757777,4.21393850619186,3.90380117683629,4.51610313400247,4.275669484688,4.09127222914185,3.81259572540396
