Gene_ID,H172Fg01,H172Fg07,H172Fg09,H172Fg14,H172Fg24,H172Fg25,H172Fg28,H172Fg29,H172Fg30,H172Fg32,H172Fg36,H172Fg37,H172Fg42,H172Fg43,H172Fg45,H172Fg46,H182Fg01,H182Fg07,H182Fg09,H182Fg14,H182Fg24,H182Fg25,H182Fg28,H182Fg29,H182Fg30,H182Fg32,H182Fg36,H182Fg37,H182Fg42,H182Fg43,H182Fg45,H182Fg46,S172Fg02,S172Fg03,S172Fg05,S172Fg06,S172Fg07,S172Fg10,S172Fg18,S172Fg20,S172Fg23,S172Fg25,S172Fg28,S172Fg29,S172Fg36,S172Fg39,S172Fg42,S172Fg44,S172Fg45,S182Fg02,S182Fg03,S182Fg05,S182Fg06,S182Fg07,S182Fg10,S182Fg18,S182Fg20,S182Fg23,S182Fg25,S182Fg28,S182Fg29,S182Fg36,S182Fg39,S182Fg42,S182Fg44,S182Fg45
FAGR_UCONN_01052,2.07105853,3.874182101,3.673087906,3.702844542,2.617409989,3.010969673,3.702938284,3.871808676,2.628286259,3.93911845,3.478647258,3.765390047,4.889169839,4.280242098,3.86008406,3.497024744,1.575220856,2.405645929,2.265237637,-2.323235347,3.979989632,2.019334785,1.567976134,2.02024247,2.452207714,2.89025151,5.021313138,1.431371673,3.747925121,2.926985806,2.281901544,-0.557817976,3.250604417,2.68748356,2.996682611,3.410665062,3.594215959,3.599892177,4.234641601,3.016182285,3.218263959,2.967962764,3.533821749,3.026678769,3.543550031,3.275657249,3.117508293,3.549378249,3.972586021,2.013909883,2.085021808,2.908397184,1.584938801,3.365388716,2.964712663,3.427949773,3.065214479,0.696087321,2.250862801,3.192472164,1.802604641,3.544810893,2.700341173,1.265597795,3.066868929,2.674949524
FAGR_UCONN_01056,3.911674974,5.1124374,4.461213747,3.82906711,3.273545389,3.561266141,4.736695591,3.785576034,4.916344797,5.134591837,4.520599317,4.238554384,4.419016816,4.001667602,3.755662376,3.615274891,4.275821605,3.094161606,4.594483335,-2.323235347,4.661888776,3.530996735,3.871805074,4.8319933,5.432876425,4.553271916,4.223474948,4.383440219,3.489175786,2.428567,3.395864069,2.886056228,5.380177851,5.199231017,5.875833671,5.231213777,4.372626347,4.49061851,4.921810996,4.292093712,6.654590374,6.771784462,5.032125033,4.135119445,4.093086007,3.396597653,6.319937824,5.569150516,5.368276568,3.536915419,2.975385479,3.702227331,3.613577132,3.290951086,3.125959207,4.159972041,3.540766994,4.981311206,6.381286475,3.853855171,3.925941439,4.014284967,3.880320311,2.893977218,4.276865415,3.142109812
FAGR_UCONN_01079,3.74035765,7.367243864,6.506207993,7.075971392,5.733508114,6.840772388,6.543380798,8.053316654,5.773556759,6.850301082,6.45418089,7.791054205,8.020207498,7.939840927,6.807126445,7.255650516,3.787740603,4.733451684,6.483074215,5.973592595,5.128207288,5.073394535,7.013866845,5.075680172,5.79279642,4.709069206,-2.323235347,6.600450036,8.06128714,6.826575428,5.808049731,7.307775633,7.306349138,6.442608542,6.025783696,7.222197645,8.50811192,6.564659098,8.310444114,5.438461111,4.287518897,7.307500692,5.599707655,7.595019682,7.075919234,7.738781858,6.513327902,6.025776347,7.744770798,4.995414223,6.969982117,5.067044784,6.056647337,6.05326656,3.537313366,5.301326752,5.074558907,5.574022046,4.848643502,6.329762754,4.114783173,6.018708991,5.142826658,5.248682892,6.167595024,5.040994399
FAGR_UCONN_01099,-0.687112566,1.994212814,1.455656734,2.01663164,0.250065888,2.492575963,0.835640198,3.010203925,0.941844283,1.722721464,2.404706869,2.453686338,2.175300093,3.915329107,2.498130828,0.3615068,-0.36312332,-0.477237266,0.600509856,-0.307629838,0.332558598,-1.312334311,0.514740504,0.471443474,0.477631422,0.621554739,-2.323235347,-0.405920239,1.810901972,1.275860844,-0.323020384,1.621467612,0.570497954,0.339750789,0.900991494,2.391988664,4.372626347,0.945462963,3.657315295,-0.834394249,-1.37455062,1.398032278,-0.23406907,2.534536932,1.690261585,1.044642022,1.213865636,1.148383139,1.835589102,-0.22108188,1.306847975,-0.227239055,1.713679938,-2.323235347,-1.246811468,1.0975533,-0.535279145,-1.04729045,-1.22495242,0.493841461,-1.643241971,0.259761727,-1.522641942,-0.552067226,0.621352517,-1.463479919
FAGR_UCONN_01179,6.454835192,6.424421562,6.496082424,5.825470872,4.780318707,6.413433127,6.387423797,5.478358677,5.984342071,4.654684181,5.277767226,5.576059991,5.527219527,5.074600184,5.452776856,5.231519065,4.786732215,5.332697565,5.180708651,-2.323235347,3.381305769,4.868260262,4.83111411,3.910088232,4.035146304,4.663224059,5.100065431,4.715992397,3.861750839,5.423046031,4.158174745,3.958298755,5.671460336,5.330573035,5.638904698,5.067084492,5.026477793,4.086526832,4.951062632,5.082188429,5.347523306,4.481041218,5.52525606,5.198046787,4.732316195,5.246736077,5.41261581,5.88805852,5.111332373,4.517551079,4.278285971,4.942082197,4.774054216,4.810244119,3.082596657,4.499444383,4.737197778,5.123285477,3.77097615,4.855941845,4.867714355,4.488207995,5.329901383,4.812492058,5.189349446,5.845613176
FAGR_UCONN_01245,1.99686242,3.631482479,2.553011122,3.029928908,1.380037194,3.139101132,3.734512887,2.71596593,2.628286259,3.132991896,3.425444686,2.222214519,4.365087239,2.678798747,3.488769287,1.629013383,0.83865802,-0.477237266,0.720624907,0.501940727,-0.801546475,-0.723756359,1.030827795,-0.334320831,1.818297553,0.550072565,-2.323235347,1.002421966,-0.412567773,0.247566329,1.706781061,0.712242557,0.218758547,0.5036373,2.845502839,1.834229348,2.175962747,1.260947458,4.93651095,0.238389365,-1.37455062,2.887666264,0.42012599,2.206707455,3.109879431,2.202686486,3.203015927,3.231772022,2.794628701,-0.418430843,2.504546565,0.74185941,1.286836416,0.449848698,-1.125619818,0.353492553,-1.461080653,0.073121739,-0.088047182,1.740531472,0.217054639,1.481929357,-0.476697516,-0.170216584,0.754493023,0.587083852
FAGR_UCONN_01344,1.748201441,0.547161679,1.369537229,-0.820723446,2.195862828,0.3339533,2.454856364,1.216189565,1.365504261,1.837612815,2.198172932,0.867040797,0.823447024,0.526569785,0.78296914,0.061662095,-1.033128916,-0.477237266,0.325346841,-0.307629838,-1.623899974,-2.323235347,1.839695248,0.12409878,-0.273129634,-0.630267365,-2.323235347,-0.405920239,-2.323235347,-1.162735435,-0.58606912,-0.557817976,-0.24737564,2.107838392,2.087304857,1.532372229,-2.323235347,0.945462963,1.044338171,1.626586644,1.666066766,0.92155005,0.585585658,2.206707455,3.743120942,0.065783512,1.89168307,0.645377063,-2.323235347,-0.647119065,-0.503909146,-0.924006006,1.443573518,-2.323235347,-1.686876454,-0.240388241,-0.228659919,-1.04729045,-0.88414639,0.919559543,-1.05721309,0.482097954,-0.633733885,-2.323235347,0.127171981,-0.539069807
FAGR_UCONN_01355,6.311064576,7.166532933,6.312093293,6.204422374,5.266988173,6.180123289,6.125904934,6.08618065,6.43878779,6.450835918,6.64079919,6.627370981,6.818054269,6.585600251,6.501869041,5.714751931,5.452104455,5.764030659,5.694991891,5.842120085,5.455674176,5.518568546,4.630998569,5.185607798,5.648609969,6.08647795,7.871621552,5.522998149,5.966141897,5.832241723,5.244372094,5.87528952,6.598609553,5.874357409,6.213471506,6.476737349,6.417871443,5.746996446,6.419016977,5.470696723,5.555663322,6.135509031,6.225639215,6.199904676,5.476661234,5.472636326,5.38543778,5.648066477,6.202646917,5.668849487,5.821431622,6.018515985,5.753881288,5.302237994,5.40497121,5.392992682,5.572478235,5.628882875,5.568376287,5.684671006,5.637221621,5.259380616,5.848963361,4.918168674,5.569655382,5.453841162
FAGR_UCONN_01435,0.325398973,-2.323235347,-0.949830622,0.271726151,1.214157722,0.865507011,-1.756968779,-1.278691238,-0.922320762,-2.323235347,0.332588901,-2.323235347,-2.323235347,-0.971461471,-2.323235347,-2.323235347,0.318263509,1.609637158,0.661817079,-2.323235347,2.108652808,0.69578775,-2.323235347,-0.334320831,0.602168381,0.025626339,1.486846581,0.666446199,-2.323235347,1.870132864,0.261966,-2.323235347,-2.323235347,-0.98761717,-1.479426924,-0.1959186,0.355672813,0.822851503,0.80899165,0.173899508,-2.323235347,0.066239504,-0.540296016,-2.323235347,0.35728096,-2.323235347,-0.454506098,-1.010389644,-2.323235347,1.385631546,1.96565455,0.694026472,-0.690035407,-2.323235347,0.807961706,0.353492553,0.024077574,1.535238062,1.134060254,2.107111661,0.217054639,1.318450858,-0.335088879,1.042520321,-0.331505454,1.106617283
FAGR_UCONN_01505,8.03876119,9.189544585,8.045456572,8.628127943,7.800678276,8.232355397,9.324395345,8.877571183,8.149055875,8.569674848,8.678080477,9.25853108,9.698742679,9.121418348,8.929461838,7.661652574,6.557871091,5.605336147,7.60805365,6.041767167,6.543877076,6.422947863,8.173369246,6.065020967,7.251294654,6.645049047,4.698713266,7.425865988,8.564170837,6.908896479,7.358289326,7.555875457,8.094386372,7.601107379,8.046925489,9.383003561,9.813208281,7.874184406,10.39072183,6.537196257,6.100012092,8.142197081,6.799873665,9.733168424,9.234114857,8.185728327,9.057604251,8.521138406,9.115811531,6.022877379,8.025427136,6.741988286,8.038876168,6.092144926,4.790418178,6.216349973,5.813697535,6.60085451,5.74281805,6.992319867,5.729532843,7.352128343,5.230877563,5.885084948,7.49665072,6.758863512
FAGR_UCONN_01543,2.772926302,2.957571885,2.82519481,2.946687939,0.067518242,2.249247453,2.888225263,2.619560834,2.790887239,2.83409261,2.59741943,3.721658244,4.220723804,2.874548359,2.498130828,2.491740196,-0.117326036,1.365372728,1.630392648,3.123319822,0.332558598,-2.323235347,-2.323235347,2.054990619,1.143047476,2.150260096,1.01569412,0.787342567,-0.412567773,2.136257141,1.301518892,-2.323235347,2.501309692,2.544214719,2.087304857,3.364262666,1.782034776,1.438477434,2.184562212,1.849410623,1.666066766,1.277168017,0.991650812,2.206707455,1.690261585,2.202686486,1.576284923,1.910325296,1.533713206,1.609565128,1.095646242,1.34762536,0.400397591,-1.602161575,1.477512107,1.586010257,1.574176376,0.696087321,1.581462227,1.935433608,1.140849974,1.429468182,2.326901119,0.657731136,2.125662429,0.421596232
FAGR_UCONN_01667,5.715439402,7.440311819,6.541918617,6.975608793,5.686766169,6.719604037,7.231954942,7.148095471,6.45235422,7.168303262,6.749642811,7.678327588,8.329206442,7.04463677,6.993722304,6.649280641,5.554292207,6.591423851,6.298751322,8.038481576,6.937752294,7.013600694,6.272665995,6.738808142,7.319214204,7.190271249,7.751294925,6.627018239,7.82209878,7.377879935,6.336451889,7.023998533,8.934354203,7.685685151,7.733152251,8.311124657,8.042546237,7.455048083,7.615323404,7.429156127,7.938645676,8.152435169,8.819900468,7.82033465,7.728690235,8.20738357,7.559645705,7.379632584,8.716630829,6.759529713,6.872755177,6.684247702,5.962612554,7.349277391,6.886197668,7.103450349,7.205436609,6.421240887,7.349618706,7.401989035,6.454020806,7.404878736,7.563141495,6.64712314,7.027687887,6.273633938
FAGR_UCONN_01671,2.273176846,2.502289608,1.563026375,2.438333093,1.663639079,2.323056145,2.176987263,2.404965265,2.284380401,1.762044011,2.404706869,2.453686338,-0.75566962,1.723131269,1.696669607,1.629013383,1.503550179,1.265187492,1.630392648,-2.323235347,2.374441922,0.866012692,1.030827795,-2.323235347,2.010354055,1.700044856,0.816871339,1.09902202,-2.323235347,0.247566329,1.179526317,-2.323235347,2.58094049,2.055960579,2.422561689,2.56608492,2.485075256,1.805245691,2.935501895,1.828614541,2.036591964,1.965753518,2.941028671,2.379913982,2.741350825,2.766622047,2.350999006,2.406325398,0.629995152,1.709716805,2.759089291,1.702176865,1.20158227,2.119646506,2.103890966,1.867452978,2.043158715,1.305840215,1.096098104,2.525648885,1.974403954,1.532549617,1.791130279,1.838097308,1.666419591,0.993205434
FAGR_UCONN_01676,6.316794131,8.124384691,7.444021659,7.410927573,6.482057665,7.405914624,7.420494426,7.524308618,7.18258619,7.48634935,7.247967278,7.917578263,8.880020877,7.792213913,7.430977456,7.256788147,6.270026329,7.024350461,6.495756998,7.592330813,7.317864087,6.528160329,6.510008842,6.449901212,7.40453454,7.103207229,8.428647061,6.830647471,7.251761478,7.430438388,6.394727006,7.039857322,8.432967503,7.710016042,7.550282112,7.904012579,7.689541089,7.335401393,7.15358622,6.817369026,6.883024826,7.278273389,7.997109166,7.583992863,6.965428725,7.736492192,7.205448113,7.234883907,8.414381976,6.787015361,6.932669949,6.604018938,6.013525943,6.562587168,6.808005271,6.382120337,6.920261987,6.227026137,6.753903991,6.944998343,6.551620031,6.707833326,7.202056177,6.505538387,6.555254601,6.258374525
FAGR_UCONN_01729,3.366037148,3.68905356,3.624337736,3.138943525,1.299480226,2.988462747,3.121060237,2.568829693,2.824660523,3.645203823,3.751484812,3.807835133,2.780627674,3.791534128,3.130040906,2.395860841,2.470713983,2.162763275,1.803600072,-2.323235347,2.247659552,1.697136993,-2.323235347,0.364691491,2.468661362,2.310249629,4.357744471,0.045754175,-2.323235347,0.946910974,1.899428332,3.360298057,4.185300418,3.29149907,3.234338383,3.736299598,3.143707767,3.48328417,3.584516743,3.456574304,2.896876964,3.185082152,2.673275436,3.927473014,3.311871141,3.224291902,2.99099251,3.648246852,3.542953448,2.714021482,2.195263004,2.398295933,1.713679938,1.009861801,2.813779228,2.589788992,2.978143899,2.409485704,1.342978323,2.749538594,2.127904746,2.718871475,2.716699162,1.691952441,2.815786465,1.789015468
FAGR_UCONN_01844,6.35442047,7.280165649,6.676527982,6.54727564,6.781726164,6.529056332,6.996689183,6.256135219,6.769836276,6.675977955,6.676815123,6.662490145,5.94069342,6.837217869,6.945583109,6.434852956,6.210078643,6.693129012,6.244676297,6.42540653,6.423348744,5.853227441,5.786437228,6.540047527,6.592300808,6.268686447,6.44522922,6.754835513,6.62001148,6.646341788,6.551519771,5.839493747,7.206315913,6.875643953,6.967919788,7.165821421,5.730863323,6.705794461,6.293316542,6.356503799,6.366901337,6.733532746,7.1644407,6.609618331,6.19124788,6.922401622,6.595672859,6.692291705,7.032659488,6.63291259,6.629364482,6.476402975,6.371623482,5.642484583,6.291612969,6.332815573,6.618254479,6.449650313,6.505048407,6.601564927,6.029710013,6.10904087,6.463490207,6.035085381,6.606797424,6.569074418
FAGR_UCONN_01851,3.465673747,2.391046169,2.079370485,0.56755104,4.573198273,2.857977041,2.83095306,3.188802069,3.266822232,3.895579442,2.133293145,1.946372188,2.40645563,2.607165732,1.609476914,2.103837345,3.914046124,3.123070786,2.43288755,-2.323235347,4.882145403,4.605195912,3.36994027,5.161893069,2.903265955,4.336722388,-2.323235347,3.44391611,5.149489148,5.463962483,3.654326638,-2.323235347,1.470017867,-0.98761717,1.755343329,2.926947628,0.355672813,1.868605663,1.581939581,1.474247806,2.036591964,-0.259818866,1.917278649,1.652636381,2.107132968,0.282167055,0.608498546,1.689330706,-2.323235347,3.363273591,1.256874887,2.137241842,3.419581138,4.351334334,3.325141044,2.782905717,2.820221239,3.996840202,2.086338937,2.463792336,3.128021943,3.628640206,2.764688876,4.010169965,2.511602656,2.880284871
FAGR_UCONN_01858,6.178889758,6.910301862,6.493539888,7.090586694,6.637612022,5.898649962,6.887985029,7.054401474,6.332757034,7.81498431,7.17429329,7.631831144,8.854561087,7.522155004,7.362630427,7.219931504,6.212890182,6.47990756,6.771705117,6.957244334,7.902787821,6.77792991,6.869711719,6.248843474,6.237668493,6.878170341,7.852251193,6.346233362,7.33295793,7.530137907,6.348296748,6.936341903,7.972339263,6.964502077,7.554554025,8.366614367,7.873496166,7.379571506,8.183712784,6.837676327,7.066247133,7.432156324,7.970232703,8.412995048,7.858024844,8.103719241,7.622585871,7.656529445,9.279630057,6.412862582,6.621981001,6.788282003,6.156298882,6.377139913,6.793670951,6.88929911,7.12158536,6.60085451,6.549620687,7.580176016,6.830604679,8.030309259,6.930382918,6.172327015,7.229891401,7.121323994
FAGR_UCONN_01881,6.058667972,8.011852719,7.660459085,7.465772654,5.431953716,6.592923796,7.416038735,7.005169238,6.758959764,6.859394747,7.206188798,8.309727164,8.279052413,7.329733946,7.63699361,7.197593905,4.94897663,6.168526277,5.910813312,7.469000586,6.774887617,6.033808586,5.988437247,6.530819372,6.81694618,6.987904724,7.929760309,6.019031235,7.00157671,6.00299331,5.171571957,6.283189075,8.792069404,7.92951146,7.789124414,8.760684436,8.077566943,7.431637192,7.98944811,6.794092538,6.846212055,7.949852246,8.444328444,7.760867558,7.390464248,8.260937663,7.627910339,7.581219396,8.385601747,6.77694989,7.330100489,7.075241304,5.553422588,6.872783532,6.838117291,7.132554767,7.118195659,5.405390568,6.847560648,7.45262742,5.951460597,7.268733477,7.362047145,5.915041605,7.165588466,5.246753206
FAGR_UCONN_01971,5.228157492,6.216639315,6.264170894,6.341081601,5.989233108,5.641698978,5.819803416,6.186335165,6.060727808,6.291996681,5.857114892,5.276949624,6.454780298,6.793513859,6.122091847,5.757172074,4.937123916,5.832363236,5.378568891,4.205102726,4.869898508,4.731743404,5.087253693,4.886066172,5.706984868,5.452278441,5.902244821,5.409855158,2.514622325,5.274552047,5.117226675,5.589488394,5.951640107,5.851715333,5.064840314,5.205123048,4.645838556,5.432712556,5.238873799,5.335351682,5.627931248,5.932860063,5.30560221,5.490330634,5.224687457,5.265914351,5.754589333,5.370407345,5.503003293,4.975433484,5.793222246,5.306548535,5.418251458,5.157869146,5.164742739,5.407719677,5.654328494,5.534781232,5.665540982,5.557183326,5.558378106,5.350374396,5.281238907,5.430208001,5.587613901,5.639619293
FAGR_UCONN_01980,7.928325913,8.130458518,8.29994223,7.890089278,6.952801108,8.528420691,8.76318331,7.450915837,8.14488435,6.574712495,6.413775128,6.295770733,6.992705553,6.46414854,7.711725348,7.7073044,6.679224889,6.983552821,6.935821155,6.286195784,6.763347356,6.61730367,7.302031904,5.327374193,6.591361972,6.610327733,7.361463131,6.201439502,5.701483556,5.832241723,5.526715748,3.866425205,5.759660288,6.073394444,7.079695445,6.46579094,4.213797941,6.238703862,5.262400931,6.553922193,6.947444021,6.137680499,6.357366452,6.618291561,6.53863065,5.677487014,6.677310433,7.246765605,7.200688555,5.693520938,5.434324079,6.409485014,6.856055263,5.708315345,5.388532386,5.436730199,6.20099393,6.88192813,6.411546971,6.805463539,6.5329962,6.872854879,6.771124017,6.318959377,6.094119609,7.737861921
FAGR_UCONN_01995,5.396326058,5.728192166,5.321462582,5.449646819,5.32409842,5.243511686,5.419475748,5.255898665,5.64240239,5.115742224,5.511117405,5.261761963,5.62223897,5.457260483,5.239454472,5.22688252,4.938823134,5.015643404,5.234668042,5.628187533,5.099648747,4.907792673,4.666338687,4.900468249,5.261688674,4.667452524,3.885210375,5.395661822,4.707012739,4.921961217,4.785573644,3.607338432,5.538154401,5.495447881,5.613390807,5.03781801,5.365651435,5.494271745,5.021697608,5.572705071,5.367145426,5.633811556,5.441363608,5.700959983,5.709103078,5.046883538,5.526881564,5.625708492,5.245517151,5.176965581,5.394434424,5.203552807,5.427667725,4.405258947,4.989686932,5.033436922,5.017477993,5.516992296,5.020626422,5.099121386,5.350033651,5.083810642,5.213692056,5.125977308,5.329340025,4.906503564
FAGR_UCONN_02046,6.447889939,7.651144924,7.250295861,7.284421045,5.519023696,6.530030663,7.735680121,6.643921115,6.798799748,6.235493145,6.312101262,6.662490145,5.700538406,6.671515346,7.2098342,6.044831436,5.308344957,6.692526414,6.495756998,5.173152288,5.234717296,5.658400327,6.943589044,5.645017369,5.637737836,5.75412523,6.638537995,6.037431631,5.761378417,5.542470456,6.018383874,4.6237983,6.530041899,6.245379202,6.615125615,6.874505212,6.159148769,7.037545867,6.365704842,6.814727784,6.592040923,6.517083011,6.549929672,7.006404154,6.718245585,6.327513998,6.773042727,7.04704925,7.153668431,6.146415024,5.859601936,5.844589885,5.865487202,6.599679386,6.461431329,6.216349973,6.632580718,6.089360362,6.241562284,6.959078287,5.949589375,6.695390303,6.416697171,5.973151023,6.95172513,6.771817528
FAGR_UCONN_02062,7.45924776,7.635976889,7.111274011,7.887301657,5.694662418,6.496528583,7.802067749,7.741714096,8.124267687,8.313011254,7.732988996,7.327144814,9.344520648,8.241343873,7.800107476,6.915874816,6.661839943,6.700340627,6.893317256,6.352119569,7.206616659,6.327787155,7.29075309,6.311258225,6.657443453,6.928365867,8.242800192,5.984675291,7.589924543,6.813970147,6.592930049,5.176445174,7.071516159,7.236212321,7.664794455,7.975213258,7.659036591,7.745076871,7.860491689,7.463706967,7.30538404,7.463655807,7.374108654,8.416728802,7.99639307,7.960981466,7.761190378,8.419077573,8.186420632,6.72104853,6.328870761,6.870599258,6.623873499,5.760968882,6.979492518,7.092098119,7.232337905,6.340101126,6.655375096,7.967702,6.691981445,7.979899477,7.14427239,6.388227841,8.024936195,7.030824403
FAGR_UCONN_02074,1.99686242,4.407554882,4.393731305,4.766453549,2.005845554,4.424591889,4.568770432,5.333926079,4.194797495,4.789244792,4.511054718,5.588287109,7.998231827,5.340632052,5.136657314,5.236140758,1.466333874,3.179207241,3.332431518,5.046136349,3.096023437,3.698148097,3.931122103,4.390025783,3.523371709,3.787648963,5.626303229,3.711723674,6.167727605,4.861994926,2.962446134,4.311773988,6.242342007,4.487208134,4.691981795,5.604963064,6.069211187,4.814009009,5.996359182,4.0259224,4.217181152,4.672927641,5.281679235,4.917968638,4.198794168,5.792163471,4.213271802,3.998067516,6.004894895,3.509387955,4.010700771,4.329553156,2.226517727,4.925443416,4.638289143,4.807759823,4.772126733,3.237514588,3.550094574,4.756257223,2.90671265,4.718817823,4.548293244,3.599034786,4.137527326,2.435461212
FAGR_UCONN_02138,3.16048668,4.980316244,4.272415969,4.239024754,3.164054616,4.026503281,4.440625761,4.583943966,4.188326201,4.078031913,3.61558042,4.544932314,4.869935968,4.589939213,4.215426334,4.031526822,3.454011304,3.933618833,4.188634918,4.425260612,4.215987,3.22157821,3.901768423,2.362976749,3.914219508,3.397482851,3.407566318,3.617024971,3.915464016,3.401541679,3.404966311,3.426135727,4.504055897,4.13387713,4.440878916,3.807393836,4.515690299,4.460089199,4.0576925,4.021347852,4.287518897,4.432340831,4.610449821,4.439151066,3.959095311,4.61992052,4.591763844,4.544367687,5.391622971,3.165835623,3.746719688,3.784466524,3.080693107,2.847252869,3.706008495,3.539137439,4.047889827,3.566348211,4.024435703,3.404876715,3.564439351,3.883891087,3.402702607,3.631474382,3.955887709,3.002549355
FAGR_UCONN_02163,3.951504204,5.412188685,4.53889267,5.155552038,4.511951787,5.565818604,5.00182445,6.108552557,4.251768876,4.955362826,5.035209855,5.364863738,5.489909313,6.251559031,4.80505116,5.71143659,2.870318638,2.613469933,4.172926874,-2.323235347,4.244726286,3.907646991,4.219833978,3.390166101,3.92021368,3.495873097,2.125822871,4.177638798,5.505257183,4.968201885,3.449635525,4.506956577,4.398117626,4.653524123,4.786332624,5.835041035,4.977873155,4.98100402,6.304692363,3.87182424,3.456720557,4.984171321,4.012119567,6.234163907,5.084615417,5.886049893,4.868592653,4.335583817,4.530533671,3.918082752,5.314242998,3.773001211,4.406047331,2.393093287,2.790868066,3.512133517,2.978143899,3.804940972,3.280736142,3.530882606,2.78607103,4.634426713,4.458742764,3.709518852,4.075248555,2.880284871
FAGR_UCONN_02258,-1.284696061,-1.816486929,-1.105584445,-1.07529749,-1.551446619,-2.323235347,-1.184606206,-2.323235347,-2.323235347,-1.387536797,-0.5056972,0.017021646,0.823447024,-0.971461471,-0.952705852,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-0.5104946,-1.866742522,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-0.950526406,-0.1959186,0.355672813,-1.487108281,0.527623844,-1.722793137,-2.323235347,-2.323235347,-2.323235347,-0.342505574,-1.265147081,-1.437581308,0.255148309,-0.568391719,-0.19480773,-1.254335777,-2.323235347,-1.694817439,-1.059398587,-2.323235347,-2.323235347,-2.323235347,-1.461080653,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347
FAGR_UCONN_02300,-2.323235347,0.461649571,-1.280211614,-2.323235347,-2.323235347,0.763155091,-0.775910178,-1.278691238,-0.922320762,-2.323235347,-1.316099549,-2.323235347,-0.75566962,-0.971461471,-0.952705852,-2.323235347,-1.878181169,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-0.794755101,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-0.56435859,-2.323235347,-2.323235347,-2.323235347,-0.970717075,-2.323235347,-2.323235347,-1.709743062,-2.323235347,-1.016702788,0.09054348,-1.437581308,-0.454506098,-1.40440148,-2.323235347,-2.323235347,-2.323235347,-1.975077258,-0.690035407,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347
FAGR_UCONN_02333,0.549569933,3.698429281,3.915227897,4.488959666,2.363740669,4.112274781,2.934274381,4.872426017,1.989134124,3.417879797,3.108522225,3.807835133,4.5696717,5.020481389,3.915661545,4.010098816,1.609763777,1.129302141,3.882291737,-2.323235347,3.415412337,2.697811141,2.798852924,2.662429792,2.097574472,1.367233432,-2.323235347,2.835220136,-2.323235347,3.222359411,3.623465576,4.126161645,5.20275108,3.29149907,2.796877033,4.30177496,5.543175447,3.442221952,6.360263654,2.005795334,0.754161096,5.386011115,2.389713269,4.22871426,3.280109272,4.947442791,4.202930468,2.697684164,4.530533671,2.420875492,5.388644789,2.398295933,2.875810548,1.480835686,0.612755,1.47851283,1.111461406,2.202482264,2.459602268,3.437424877,1.166853479,3.761903377,2.429706393,3.531881764,3.165817997,2.148147022
FAGR_UCONN_02449,-1.284696061,-1.145296672,-1.709448273,-1.384627347,-1.551446619,-0.174429685,0.02325025,-1.278691238,0.027749317,0.152908585,-1.316099549,-2.323235347,-2.323235347,-0.286023606,-0.376812129,-2.323235347,-1.878181169,-2.323235347,-2.323235347,-2.323235347,-1.931601467,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.162735435,-2.323235347,-0.557817976,-2.323235347,-0.607010863,-2.323235347,-2.323235347,-2.323235347,-1.487108281,-0.285097908,-0.834394249,-2.323235347,-0.681766541,-0.929538797,-2.323235347,0.09054348,-1.437581308,-1.589423854,-1.650833233,-2.323235347,-1.691976154,-2.323235347,-1.694817439,-0.690035407,-2.323235347,-1.869479917,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.83634431,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347
FAGR_UCONN_02457,7.876895348,4.030830558,3.528238533,2.363282352,-2.323235347,1.253079887,2.587571896,2.007958209,4.806546561,-0.105611784,2.497850016,5.083208011,0.461713519,-0.286023606,4.798495727,1.629013383,1.285848504,1.937175032,2.225180096,3.763316089,0.100691306,1.784679162,2.665486057,-0.164808044,2.159694834,4.468573206,3.442527481,1.002421966,4.157588321,2.726354766,1.950054935,-2.323235347,7.255683518,4.121311386,5.071669387,3.907868855,3.459097417,-0.576598594,3.507848645,2.320760905,3.355570669,3.919445527,3.687385871,1.900307754,2.107132968,3.115726182,-0.913129166,2.061489039,3.457035588,4.176185768,0.372725936,2.137241842,2.137508983,1.835313346,0.647179259,1.586010257,1.923972531,3.86242252,2.838669076,2.331504965,2.447229798,1.581453791,5.845248405,-0.552067226,2.960630282,0.870111635
